Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
06.48.43.649231,-115.8945,-10.06591,166.916,0.1055411,90.00053,359.9877
06.48.43.654223,-115.8945,-10.06591,166.916,0.1055411,90.00053,359.9877
06.48.43.668164,-115.8943,-10.0665,166.9162,0.1174889,90.00013,359.9943
06.48.43.670165,-115.8943,-10.0665,166.9162,0.1174889,90.00013,359.9943
06.48.43.684123,-115.894,-10.06695,166.9163,0.1278281,89.99979,-0.0001596094
06.48.43.699079,-115.8937,-10.06749,166.9165,0.1443842,89.99928,0.0081188
06.48.43.700075,-115.8938,-10.06728,166.9164,0.1370839,89.99949,0.004615706
06.48.43.715043,-115.8935,-10.06761,166.9165,0.1520659,89.99905,0.01136767
06.48.43.716032,-115.8937,-10.0675,166.9165,0.1450889,89.99926,0.008416841
06.48.43.731989,-115.8936,-10.0676,166.9165,0.1514886,89.99908,0.01112354
06.48.43.749941,-115.8935,-10.06759,166.9166,0.1561823,89.99895,0.01258614
06.48.43.749941,-115.8935,-10.06759,166.9166,0.1561823,89.99895,0.01258614
06.48.43.766899,-115.8934,-10.0675,166.9166,0.1593695,89.99889,0.01307877
06.48.43.766899,-115.8934,-10.0675,166.9166,0.1593695,89.99889,0.01307877
06.48.43.782853,-115.8934,-10.06732,166.9166,0.1611052,89.99887,0.01268238
06.48.43.798810,-115.8935,-10.06683,166.9166,0.1607618,89.99895,0.0101167
06.48.43.799808,-115.8934,-10.06709,166.9166,0.1614393,89.9989,0.01154957
06.48.43.816762,-115.8936,-10.06644,166.9165,0.1581779,89.9991,0.007482341
06.48.43.817760,-115.8935,-10.06677,166.9165,0.1603305,89.99898,0.009676936
06.48.43.833719,-115.8937,-10.06601,166.9164,0.1542737,89.99928,0.004544353
06.48.43.834714,-115.8936,-10.06644,166.9165,0.1581765,89.99909,0.007481246
06.48.43.850671,-115.8937,-10.06608,166.9164,0.1549228,89.99924,0.005032794
06.48.43.867627,-115.8937,-10.06573,166.9164,0.1510048,89.9994,0.002608401
