Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
06.28.10.649740,-115.8946,-10.0659,166.916,0.1053316,90.00053,359.9875
06.28.10.654726,-115.8946,-10.0659,166.916,0.1053316,90.00053,359.9875
06.28.10.668693,-115.8943,-10.06649,166.9162,0.1172955,90.00013,359.9941
06.28.10.669689,-115.8943,-10.06649,166.9162,0.1172955,90.00013,359.9941
06.28.10.684649,-115.894,-10.06694,166.9163,0.1276557,89.9998,-0.0002508367
06.28.10.699612,-115.8937,-10.06749,166.9165,0.1443842,89.99928,0.0081188
06.28.10.701602,-115.8938,-10.06727,166.9164,0.1369418,89.9995,0.004547524
06.28.10.716563,-115.8935,-10.06761,166.9165,0.1520659,89.99905,0.01136767
06.28.10.717559,-115.8937,-10.0675,166.9165,0.145032,89.99926,0.008392775
06.28.10.733517,-115.8936,-10.0676,166.9165,0.1514995,89.99908,0.01112815
06.28.10.750471,-115.8935,-10.06759,166.9166,0.1562817,89.99895,0.01261555
06.28.10.751468,-115.8935,-10.06759,166.9166,0.1562817,89.99895,0.01261555
06.28.10.767425,-115.8934,-10.06749,166.9166,0.1594749,89.99889,0.01308464
06.28.10.768423,-115.8934,-10.06749,166.9166,0.1594749,89.99889,0.01308464
06.28.10.784380,-115.8934,-10.06731,166.9166,0.1611453,89.99887,0.01263983
06.28.10.800338,-115.8935,-10.06683,166.9166,0.1607618,89.99895,0.0101167
06.28.10.801334,-115.8934,-10.06707,166.9166,0.1614031,89.9989,0.01147292
06.28.10.817294,-115.8936,-10.06644,166.9165,0.1581779,89.9991,0.007482341
06.28.10.818289,-115.8935,-10.06678,166.9165,0.1604047,89.99897,0.009752507
06.28.10.834247,-115.8935,-10.06645,166.9165,0.1582513,89.9991,0.00755712
06.28.10.851201,-115.8936,-10.0661,166.9164,0.1550146,89.99924,0.005101916
06.28.10.852199,-115.8936,-10.0661,166.9164,0.1550146,89.99924,0.005101916
06.28.10.868156,-115.8937,-10.06574,166.9164,0.1511312,89.99941,0.002683287
06.28.10.869153,-115.8937,-10.06574,166.9164,0.1511312,89.99941,0.002683287
06.28.10.885111,-115.8939,-10.06538,166.9164,0.1467591,89.99956,0.0004179436
06.28.10.900071,-115.8941,-10.06477,166.9163,0.1380833,89.99981,-0.002959061
06.28.10.902065,-115.894,-10.06504,166.9163,0.1420787,89.9997,-0.001562257
06.28.10.917025,-115.8942,-10.06443,166.9162,0.1323058,89.99992,-0.004430811
06.28.10.918026,-115.8941,-10.06472,166.9163,0.1372104,89.99982,-0.00318143
06.28.10.934978,-115.8942,-10.06443,166.9162,0.132311,89.99992,-0.004429497
06.28.10.951932,-115.8943,-10.06418,166.9162,0.1276601,89.99998,-0.005134608
06.28.10.952930,-115.8943,-10.06418,166.9162,0.1276601,89.99998,-0.005134608
06.28.10.968886,-115.8944,-10.06397,166.9162,0.1233972,90,-0.00554019
06.28.10.969894,-115.8944,-10.06397,166.9162,0.1233972,90,-0.00554019
06.28.10.985841,-115.8945,-10.0638,166.9162,0.1196516,90,-0.005551361
06.28.10.985841,-115.8945,-10.0638,166.9162,0.1196516,90,-0.005551361
06.28.11.002796,-115.8945,-10.06368,166.9162,0.1164099,89.99998,-0.00524055
06.28.11.017757,-115.8946,-10.06355,166.9162,0.1116714,89.99992,-0.003882303
06.28.11.019751,-115.8946,-10.06359,166.9162,0.1137224,89.99995,-0.004674476
06.28.11.034719,-115.8946,-10.06355,166.9163,0.1099948,89.99982,-0.002658715
06.28.11.035708,-115.8946,-10.06355,166.9162,0.1116068,89.99992,-0.003835151
06.28.11.051665,-115.8946,-10.06355,166.9163,0.1102099,89.99982,-0.00281567
06.28.11.068623,-115.8946,-10.06357,166.9163,0.1094155,89.99974,-0.001711739
06.28.11.069617,-115.8946,-10.06357,166.9163,0.1094155,89.99974,-0.001711739
06.28.11.085574,-115.8946,-10.06363,166.9163,0.10915,89.99965,-0.0007349437
06.28.11.086572,-115.8946,-10.06363,166.9163,0.10915,89.99965,-0.0007349437
06.28.11.102530,-115.8946,-10.06372,166.9163,0.1093746,89.99961,8.524077E-05
06.28.11.118488,-115.8946,-10.06392,166.9163,0.1109752,89.99957,0.001237324
06.28.11.119500,-115.8946,-10.06382,166.9163,0.1100295,89.99957,0.0007457126
06.28.11.135443,-115.8945,-10.06407,166.9163,0.1126095,89.99958,0.001615873
06.28.11.136440,-115.8946,-10.06393,166.9163,0.1110513,89.99957,0.001254946
06.28.11.152396,-115.8945,-10.06406,166.9163,0.1124132,89.99957,0.001570416
06.28.11.168889,-115.8945,-10.06419,166.9163,0.1139976,89.99959,0.001712793
06.28.11.169893,-115.8945,-10.06419,166.9163,0.1139976,89.99959,0.001712793
06.28.11.185845,-115.8944,-10.06431,166.9163,0.1157079,89.99961,0.001704236
06.28.11.186840,-115.8944,-10.06431,166.9163,0.1157079,89.99961,0.001704236
06.28.11.202797,-115.8944,-10.06444,166.9163,0.1175051,89.99963,0.00153278
06.28.11.218754,-115.8943,-10.06465,166.9163,0.1209221,89.99969,0.0008318574
06.28.11.219751,-115.8943,-10.06455,166.9163,0.1192907,89.99966,0.001215836
06.28.11.235715,-115.8943,-10.06476,166.9163,0.12286,89.9997,0.0003416903
06.28.11.236707,-115.8943,-10.06466,166.9163,0.1210322,89.99968,0.0008039764
06.28.11.252664,-115.8943,-10.06475,166.9163,0.1226468,89.9997,0.0003956183
06.28.11.269620,-115.8942,-10.06482,166.9163,0.1241275,89.9997,5.636253E-05
06.28.11.270616,-115.8942,-10.06482,166.9163,0.1241275,89.9997,5.636253E-05
06.28.11.286574,-115.8942,-10.06488,166.9163,0.1254099,89.9997,-0.0002604549
06.28.11.287581,-115.8942,-10.06488,166.9163,0.1254099,89.9997,-0.0002604549
06.28.11.303529,-115.8942,-10.06492,166.9163,0.1265197,89.9997,-0.0005688214
06.28.11.320485,-115.8942,-10.06496,166.9163,0.1279747,89.99968,-0.001035937
06.28.11.321480,-115.8942,-10.06495,166.9163,0.127391,89.99969,-0.0008396016
06.28.11.336442,-115.8942,-10.06496,166.9163,0.1284625,89.99967,-0.001137363
06.28.11.338435,-115.8942,-10.06496,166.9163,0.1280345,89.99968,-0.00104837
