Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
12.19.28.673326,-115.8941,-10.06676,166.9162,0.1229077,89.99995,-0.002764059
12.19.28.678331,-115.8941,-10.06676,166.9162,0.1229077,89.99995,-0.002764059
12.19.28.679329,-115.8944,-10.06624,166.9161,0.1119107,90.00031,359.9912
12.19.28.690267,-115.8939,-10.06721,166.9164,0.1345781,89.99956,0.003413256
12.19.28.694257,-115.8941,-10.06678,166.9162,0.1235486,89.99993,-0.002424829
12.19.28.707223,-115.8939,-10.06716,166.9163,0.133274,89.99961,0.002723045
12.19.28.726199,-115.8937,-10.06742,166.9164,0.1420868,89.99934,0.007016393
12.19.28.726199,-115.8937,-10.06742,166.9164,0.1420868,89.99934,0.007016393
12.19.28.742129,-115.8936,-10.06756,166.9165,0.1490334,89.99915,0.01008514
12.19.28.743126,-115.8936,-10.06756,166.9165,0.1490334,89.99915,0.01008514
12.19.28.759083,-115.8935,-10.0676,166.9166,0.1544452,89.99899,0.01207195
12.19.28.775040,-115.8934,-10.06744,166.9166,0.160664,89.99887,0.01315075
12.19.28.776038,-115.8934,-10.06755,166.9166,0.1583555,89.9989,0.0130224
12.19.28.792004,-115.8934,-10.06718,166.9166,0.1616843,89.99889,0.01206776
12.19.28.792993,-115.8934,-10.0674,166.9166,0.1608168,89.99887,0.01298852
12.19.28.808950,-115.8934,-10.06718,166.9166,0.1616669,89.99889,0.01208623
12.19.28.836875,-115.8936,-10.06644,166.9165,0.1581779,89.9991,0.007482341
12.19.28.837874,-115.8936,-10.06644,166.9165,0.1581779,89.9991,0.007482341
12.19.28.838871,-115.8935,-10.06669,166.9165,0.1598212,89.99901,0.009157658
12.19.28.853832,-115.8937,-10.06601,166.9164,0.1542737,89.99928,0.004544353
12.19.28.854828,-115.8936,-10.06636,166.9165,0.1574068,89.99914,0.006902059
12.19.28.869787,-115.8938,-10.06558,166.9164,0.1493903,89.99947,0.001652251
12.19.28.871782,-115.8937,-10.066,166.9164,0.1540871,89.99928,0.004433822
12.19.28.887739,-115.8938,-10.06563,166.9164,0.1499422,89.99945,0.001979114
12.19.28.905811,-115.8939,-10.06527,166.9163,0.1452918,89.99961,-0.0002703202
12.19.28.905811,-115.8939,-10.06527,166.9163,0.1452918,89.99961,-0.0002703202
12.19.28.922767,-115.894,-10.06494,166.9163,0.1404865,89.99974,-0.002118892
12.19.28.923763,-115.894,-10.06494,166.9163,0.1404865,89.99974,-0.002118892
12.19.28.939723,-115.8941,-10.06462,166.9163,0.1355802,89.99986,-0.003596698
12.19.28.954681,-115.8943,-10.06413,166.9162,0.1268386,89.99999,-0.005259065
12.19.28.955677,-115.8942,-10.06435,166.9162,0.1308472,89.99994,-0.004651778
12.19.28.971636,-115.8944,-10.0639,166.9162,0.1219014,90.00001,-0.005662372
12.19.28.972668,-115.8943,-10.06411,166.9162,0.1263446,89.99999,-0.005299419
12.19.28.997610,-115.8945,-10.06372,166.9162,0.1176579,89.99999,-0.005452964
12.19.28.998602,-115.8944,-10.06382,166.9162,0.1201291,90,-0.005574927
12.19.29.014562,-115.8946,-10.0636,166.9162,0.1142251,89.99997,-0.004868637
12.19.29.015557,-115.8945,-10.06369,166.9162,0.1167959,89.99998,-0.005306244
12.19.29.031514,-115.8946,-10.06355,166.9162,0.1116714,89.99992,-0.003882303
12.19.29.032521,-115.8946,-10.0636,166.9162,0.1140095,89.99995,-0.00478538
12.19.29.048469,-115.8946,-10.06355,166.9162,0.1118648,89.99991,-0.003957015
12.19.29.065435,-115.8946,-10.06355,166.9162,0.1103784,89.99984,-0.002938671
12.19.29.066421,-115.8946,-10.06355,166.9162,0.1103784,89.99984,-0.002938671
12.19.29.082378,-115.8946,-10.06357,166.9163,0.1094828,89.99976,-0.001821839
12.19.29.083376,-115.8946,-10.06357,166.9163,0.1094828,89.99976,-0.001821839
12.19.29.099067,-115.8946,-10.06363,166.9163,0.1091535,89.99966,-0.0008210281
12.19.29.115032,-115.8946,-10.06379,166.9163,0.1097732,89.99958,0.0006124969
12.19.29.117019,-115.8946,-10.06371,166.9163,0.109328,89.99961,2.354885E-05
12.19.29.131979,-115.8946,-10.06392,166.9163,0.1109752,89.99957,0.001237324
12.19.29.133974,-115.8946,-10.06381,166.9163,0.109949,89.99957,0.0007038976
12.19.29.159904,-115.8945,-10.06407,166.9163,0.1126095,89.99958,0.001615873
12.19.29.160936,-115.8945,-10.064,166.9163,0.1117884,89.99957,0.001425698
12.19.29.176859,-115.8945,-10.06423,166.9163,0.1145552,89.9996,0.001751733
12.19.29.177856,-115.8945,-10.06413,166.9163,0.1132768,89.9996,0.001662477
12.19.29.192826,-115.8944,-10.06438,166.9163,0.1166634,89.99962,0.001664849
12.19.29.194828,-115.8945,-10.06426,166.9163,0.1149592,89.9996,0.001735085
12.19.29.210769,-115.8944,-10.06452,166.9163,0.1188217,89.99964,0.001326227
12.19.29.211803,-115.8944,-10.06439,166.9163,0.1167411,89.99961,0.001652649
12.19.29.227724,-115.8944,-10.06451,166.9163,0.1185764,89.99964,0.001364693
12.19.29.244678,-115.8943,-10.06462,166.9163,0.1203705,89.99967,0.0009616514
12.19.29.245677,-115.8943,-10.06462,166.9163,0.1203705,89.99967,0.0009616514
12.19.29.261632,-115.8943,-10.06471,166.9162,0.122053,89.9997,0.000545816
12.19.29.262671,-115.8943,-10.06471,166.9162,0.122053,89.9997,0.000545816
12.19.29.278587,-115.8942,-10.06479,166.9163,0.1235777,89.9997,0.00018014
12.19.29.294065,-115.8942,-10.06491,166.9163,0.1260356,89.9997,-0.0004225789
12.19.29.296060,-115.8942,-10.06486,166.9163,0.124949,89.9997,-0.0001410397
12.19.29.320001,-115.8942,-10.06495,166.9163,0.1271705,89.99969,-0.0007654765
12.19.29.320993,-115.8942,-10.06493,166.9163,0.1266232,89.99969,-0.0006001042
12.19.29.322015,-115.8942,-10.06493,166.9163,0.1266232,89.99969,-0.0006001042
12.19.29.336959,-115.8942,-10.06495,166.9163,0.1274537,89.99969,-0.0008606925
12.19.29.352908,-115.8942,-10.06496,166.9163,0.1284625,89.99967,-0.001137363
12.19.29.354903,-115.8942,-10.06496,166.9163,0.1280652,89.99968,-0.001054753
12.19.29.369864,-115.8942,-10.06494,166.9163,0.1286575,89.99969,-0.001242991
12.19.29.370866,-115.8942,-10.06496,166.9163,0.1284662,89.99967,-0.001139357
12.19.29.386817,-115.8942,-10.06494,166.9163,0.1286287,89.99969,-0.001227363
12.19.29.404325,-115.8942,-10.06492,166.9163,0.1286049,89.99971,-0.001245859
12.19.29.405321,-115.8942,-10.06492,166.9163,0.1286049,89.99971,-0.001245859
12.19.29.421279,-115.8942,-10.06489,166.9163,0.1284174,89.99974,-0.001199802
12.19.29.422276,-115.8942,-10.06489,166.9163,0.1284174,89.99974,-0.001199802
12.19.29.437235,-115.8942,-10.06485,166.9163,0.1280864,89.99974,-0.001098763
12.19.29.454210,-115.8942,-10.06476,166.9162,0.1271162,89.99974,-0.0007955922
12.19.29.455194,-115.8942,-10.06481,166.9163,0.1276292,89.99974,-0.0009545012
12.19.29.481118,-115.8942,-10.06471,166.9163,0.1263851,89.99975,-0.0006513041
12.19.29.482116,-115.8942,-10.06473,166.9162,0.1266861,89.99975,-0.0007107015
12.19.29.483140,-115.8942,-10.06473,166.9162,0.1266861,89.99975,-0.0007107015
