Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
09.04.06.264216,-115.8945,-10.06595,166.916,0.1062054,90.00051,359.988
09.04.06.269202,-115.8945,-10.06595,166.916,0.1062054,90.00051,359.988
09.04.06.283174,-115.8942,-10.06658,166.9162,0.1192072,90.00008,-0.004803161
09.04.06.284162,-115.8942,-10.06658,166.9162,0.1192072,90.00008,-0.004803161
09.04.06.300120,-115.8938,-10.06693,166.9163,0.1254021,89.99973,0.0009043618
09.04.06.300120,-115.8938,-10.06693,166.9163,0.1254021,89.99973,0.0009043618
09.04.06.317074,-115.8932,-10.06701,166.9164,0.1243696,90.00111,0.005524629
09.04.06.333033,-115.8909,-10.06644,166.9165,0.100599,90.00124,0.01113415
09.04.06.334029,-115.8922,-10.06681,166.9164,0.1151129,90.00256,0.009078233
09.04.06.349986,-115.8881,-10.06563,166.9167,0.07228709,89.99673,0.01251988
09.04.06.350983,-115.8905,-10.06634,166.9165,0.09682624,90.00064,0.01131868
09.04.06.367189,-115.8882,-10.06564,166.9167,0.0725942,89.99678,0.01250484
09.04.06.384144,-115.8848,-10.06466,166.9167,0.03970977,89.99391,0.01271628
09.04.06.384144,-115.8848,-10.06466,166.9167,0.03970977,89.99391,0.01271628
09.04.06.401098,-115.8807,-10.06362,166.9168,0.006562651,89.9921,0.01208755
09.04.06.401098,-115.8807,-10.06362,166.9168,0.006562651,89.9921,0.01208755
09.04.06.418053,-115.8757,-10.06248,166.9168,359.9709,89.99084,0.01076357
09.04.06.433019,-115.8646,-10.06039,166.9167,359.9084,89.99355,0.007297867
09.04.06.435007,-115.8698,-10.0613,166.9167,359.9349,89.99131,0.008939546
09.04.06.452959,-115.8554,-10.05909,166.9166,359.8715,89.99129,0.004239784
09.04.06.453980,-115.8616,-10.05997,166.9166,359.8963,89.99282,0.006295769
09.04.06.470510,-115.8449,-10.05789,166.9166,359.838,89.98721,0.00126375
09.04.06.471506,-115.8537,-10.0589,166.9166,359.8661,89.99064,0.003759356
09.04.06.487464,-115.8331,-10.05686,166.9166,359.8105,89.98854,-0.001092429
09.04.06.488460,-115.8448,-10.05789,166.9166,359.8378,89.98722,0.001250416
09.04.06.504418,-115.8349,-10.05702,166.9166,359.8145,89.98835,-0.0007413529
09.04.06.521373,-115.824,-10.05625,166.9165,359.7946,89.99006,-0.002405923
09.04.06.521373,-115.824,-10.05625,166.9165,359.7946,89.99006,-0.002405923
09.04.06.539324,-115.8123,-10.05564,166.9165,359.7793,89.98959,-0.003823673
09.04.06.539324,-115.8123,-10.05564,166.9165,359.7793,89.98959,-0.003823673
09.04.06.556280,-115.7997,-10.05516,166.9165,359.7682,89.98823,-0.004808506
09.04.06.571238,-115.7736,-10.05457,166.9165,359.756,89.98847,-0.005343644
09.04.06.572236,-115.7863,-10.0548,166.9165,359.7604,89.98776,-0.005264815
09.04.06.589191,-115.7556,-10.05438,166.9165,359.7518,89.98746,-0.005120861
09.04.06.590188,-115.7719,-10.05455,166.9165,359.7556,89.98837,-0.005322767
09.04.06.606146,-115.7566,-10.05439,166.9165,359.752,89.98753,-0.005133148
09.04.06.624102,-115.7405,-10.05432,166.9166,359.7511,89.98619,-0.004623041
09.04.06.624102,-115.7405,-10.05432,166.9166,359.7511,89.98619,-0.004623041
09.04.06.640055,-115.7237,-10.05435,166.9166,359.7524,89.9854,-0.003900741
09.04.06.640055,-115.7237,-10.05435,166.9166,359.7524,89.9854,-0.003900741
09.04.06.659006,-115.7034,-10.05445,166.9167,359.7558,89.98502,-0.002894559
09.04.06.660001,-115.7034,-10.05445,166.9167,359.7558,89.98502,-0.002894559
09.04.06.675959,-115.6848,-10.0546,166.9167,359.7599,89.98494,-0.00198212
09.04.06.691918,-115.6469,-10.05499,166.9167,359.7693,89.9851,-0.0004465806
09.04.06.692913,-115.6653,-10.05479,166.9167,359.7646,89.985,-0.001135555
09.04.06.708870,-115.6214,-10.05526,166.9167,359.7753,89.98523,0.0003366962
09.04.06.709868,-115.645,-10.05501,166.9167,359.7697,89.98512,-0.0003873228
09.04.06.725825,-115.6234,-10.05524,166.9167,359.7749,89.98522,0.0002769983
09.04.06.742780,-115.6012,-10.05546,166.9167,359.7789,89.98531,0.0006994126
09.04.06.743790,-115.6012,-10.05546,166.9167,359.7789,89.98531,0.0006994126
09.04.06.759745,-115.5781,-10.05568,166.9167,359.7829,89.98537,0.0009804792
09.04.06.759745,-115.5781,-10.05568,166.9167,359.7829,89.98537,0.0009804792
09.04.06.776413,-115.5542,-10.05589,166.9167,359.7867,89.98541,0.001141337
09.04.06.792371,-115.5069,-10.05628,166.9168,359.7938,89.98547,0.001160593
09.04.06.793368,-115.5296,-10.05609,166.9168,359.7903,89.98545,0.001193277
09.04.06.809326,-115.4753,-10.05649,166.9168,359.798,89.9855,0.0009843803
09.04.06.810322,-115.5038,-10.0563,166.9168,359.7942,89.98547,0.001143204
09.04.06.826280,-115.4774,-10.05648,166.9168,359.7977,89.9855,0.0009964334
09.04.06.844232,-115.4491,-10.05665,166.9168,359.8014,89.98551,0.0007708087
09.04.06.844232,-115.4491,-10.05665,166.9168,359.8014,89.98551,0.0007708087
09.04.06.861186,-115.4194,-10.05681,166.9168,359.8049,89.98555,0.0004534765
09.04.06.861186,-115.4194,-10.05681,166.9168,359.8049,89.98555,0.0004534765
09.04.06.878156,-115.3905,-10.05694,166.9168,359.808,89.98559,0.0001405533
09.04.06.878156,-115.3905,-10.05694,166.9168,359.808,89.98559,0.0001405533
09.04.06.895106,-115.3608,-10.05705,166.9168,359.8109,89.98563,-0.0001475436
09.04.06.910055,-115.2994,-10.05722,166.9168,359.8161,89.98566,-0.0005464979
09.04.06.912050,-115.3303,-10.05715,166.9169,359.8136,89.98566,-0.000388976
09.04.06.927013,-115.2609,-10.05724,166.9167,359.8188,89.98982,0.004445721
09.04.06.929006,-115.2991,-10.05722,166.9168,359.8161,89.98569,-0.0004978459
09.04.06.943964,-115.267,-10.05724,166.9167,359.8184,89.98917,0.003661006
09.04.06.961916,-115.2342,-10.05715,166.9163,359.8207,90.00198,0.01733494
09.04.06.961916,-115.2342,-10.05715,166.9163,359.8207,90.00198,0.01733494
09.04.06.978871,-115.2003,-10.05698,166.9154,359.823,90.02706,0.03955394
09.04.06.978871,-115.2003,-10.05698,166.9154,359.823,90.02706,0.03955394
09.04.06.995826,-115.165,-10.05675,166.914,359.8255,90.06725,0.06891897
09.04.07.010785,-115.0976,-10.05623,166.9097,359.8307,90.18274,0.132326
09.04.07.011783,-115.1304,-10.05648,166.912,359.8281,90.12051,0.1009805
09.04.07.027742,-115.0547,-10.05591,166.9056,359.8345,90.28487,0.1713484
09.04.07.028746,-115.0952,-10.05621,166.9095,359.8309,90.18846,0.1345149
09.04.07.045693,-115.0583,-10.05594,166.906,359.8342,90.27633,0.1680897
09.04.07.064643,-115.0174,-10.05573,166.9014,359.838,90.38678,0.1960297
09.04.07.065639,-115.0174,-10.05573,166.9014,359.838,90.38678,0.1960297
09.04.07.082595,-114.9793,-10.05569,166.8966,359.8415,90.49358,0.2056385
09.04.07.082595,-114.9793,-10.05569,166.8966,359.8415,90.49358,0.2056385
09.04.07.099548,-114.9408,-10.0558,166.8915,359.8446,90.59875,0.1979546
09.04.07.099548,-114.9408,-10.0558,166.8915,359.8446,90.59875,0.1979546
09.04.07.116503,-114.9016,-10.05607,166.8864,359.8476,90.69817,0.1735014
09.04.07.131462,-114.8261,-10.0569,166.8769,359.8525,90.85905,0.09116716
09.04.07.132461,-114.8619,-10.05646,166.8813,359.8503,90.78802,0.1346593
09.04.07.149414,-114.7771,-10.05757,166.8716,359.8553,90.93467,0.02290767
09.04.07.150426,-114.8211,-10.05697,166.8764,359.8528,90.86684,0.08413187
09.04.07.165373,-114.7802,-10.05753,166.8719,359.8551,90.92984,0.02726462
09.04.07.183324,-114.7384,-10.05815,166.8681,359.8575,90.97337,359.9641
09.04.07.183324,-114.7384,-10.05815,166.8681,359.8575,90.97337,359.9641
09.04.07.199282,-114.6959,-10.05874,166.865,359.8599,91.00187,359.9045
09.04.07.200279,-114.6959,-10.05874,166.865,359.8599,91.00187,359.9045
09.04.07.217233,-114.652,-10.05927,166.8624,359.8625,91.01843,359.8538
09.04.07.232193,-114.5696,-10.05991,166.859,359.8677,91.02739,359.7975
09.04.07.233192,-114.6075,-10.05967,166.8604,359.8652,91.02579,359.8173
09.04.07.250145,-114.5153,-10.06005,166.8577,359.8714,91.02431,359.793
09.04.07.251142,-114.562,-10.05993,166.8588,359.8682,91.02695,359.7968
09.04.07.267101,-114.46,-10.06002,166.8569,359.8755,91.01881,359.8085
09.04.07.268097,-114.5143,-10.06005,166.8577,359.8715,91.02421,359.7933
09.04.07.284057,-114.4682,-10.06003,166.8571,359.8749,91.01963,359.8062
09.04.07.301009,-114.4216,-10.05992,166.8566,359.8784,91.01457,359.8292
09.04.07.302006,-114.4216,-10.05992,166.8566,359.8784,91.01457,359.8292
09.04.07.317964,-114.3738,-10.05975,166.8563,359.8822,91.00945,359.8594
09.04.07.318961,-114.3738,-10.05975,166.8563,359.8822,91.00945,359.8594
09.04.07.338911,-114.3251,-10.05954,166.8561,359.8859,91.00458,359.8939
09.04.07.354871,-114.2306,-10.05906,166.8558,359.8903,90.99666,359.9612
09.04.07.355876,-114.2659,-10.05925,166.8559,359.8891,90.9994,359.9365
09.04.07.371821,-114.1711,-10.05874,166.8556,359.8894,90.99307,-0.002936063
09.04.07.372817,-114.2145,-10.05898,166.8557,359.89,90.99568,359.9709
09.04.07.390772,-114.1106,-10.05841,166.8551,359.8853,90.99051,0.02554875
