Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
04.10.28.491918,-115.8947,-10.06563,166.916,0.1004743,90.0007,359.9849
04.10.28.510836,-115.8941,-10.06676,166.9162,0.1229077,89.99995,-0.002764059
04.10.28.520834,-115.8942,-10.06657,166.9162,0.118964,90.00008,-0.004937137
04.10.28.520834,-115.8942,-10.06657,166.9162,0.118964,90.00008,-0.004937137
04.10.28.541291,-115.894,-10.06707,166.9163,0.1311764,89.99967,0.001612689
04.10.28.542264,-115.894,-10.06707,166.9163,0.1311764,89.99967,0.001612689
04.10.28.560217,-115.8937,-10.06742,166.9164,0.1421211,89.99934,0.007032848
04.10.28.561214,-115.8937,-10.06742,166.9164,0.1421211,89.99934,0.007032848
04.10.28.579166,-115.8936,-10.06758,166.9165,0.1498337,89.99911,0.01042363
04.10.28.580162,-115.8936,-10.06758,166.9165,0.1498337,89.99911,0.01042363
04.10.28.599112,-115.8935,-10.0676,166.9166,0.1556391,89.99895,0.01242534
04.10.28.599112,-115.8935,-10.0676,166.9166,0.1556391,89.99895,0.01242534
04.10.28.618062,-115.8934,-10.06749,166.9166,0.159573,89.99889,0.01309009
04.10.28.618062,-115.8934,-10.06749,166.9166,0.159573,89.99889,0.01309009
04.10.28.638522,-115.8934,-10.0673,166.9166,0.1611965,89.99888,0.01258556
04.10.28.638522,-115.8934,-10.0673,166.9166,0.1611965,89.99888,0.01258556
04.10.28.658441,-115.8935,-10.06696,166.9166,0.1611142,89.99893,0.01086203
04.10.28.658441,-115.8935,-10.06696,166.9166,0.1611142,89.99893,0.01086203
04.10.28.677419,-115.8935,-10.0666,166.9165,0.1592174,89.99904,0.008542044
04.10.28.677419,-115.8935,-10.0666,166.9165,0.1592174,89.99904,0.008542044
04.10.28.708308,-115.8936,-10.06608,166.9164,0.1548769,89.99924,0.004998269
04.10.28.708308,-115.8936,-10.06608,166.9164,0.1548769,89.99924,0.004998269
04.10.28.719280,-115.8939,-10.06516,166.9163,0.1438814,89.99966,-0.0009319768
04.10.28.729253,-115.8938,-10.06553,166.9164,0.1487184,89.99949,0.001337067
04.10.28.729253,-115.8938,-10.06553,166.9164,0.1487184,89.99949,0.001337067
04.10.28.740235,-115.8941,-10.06477,166.9163,0.1380833,89.99981,-0.002959061
04.10.28.752191,-115.8939,-10.0651,166.9163,0.1429775,89.99967,-0.001248007
04.10.28.765161,-115.8942,-10.06443,166.9162,0.1323058,89.99992,-0.004430811
04.10.28.775162,-115.8941,-10.06464,166.9162,0.1359076,89.99985,-0.003513295
04.10.28.785102,-115.8943,-10.06413,166.9162,0.1268386,89.99999,-0.005259065
04.10.28.796073,-115.8942,-10.0643,166.9162,0.1299631,89.99995,-0.004785734
04.10.28.808314,-115.8944,-10.0639,166.9162,0.1219014,90.00001,-0.005662372
04.10.28.820274,-115.8944,-10.064,166.9162,0.1240566,90,-0.005486309
04.10.28.820274,-115.8944,-10.064,166.9162,0.1240566,90,-0.005486309
04.10.28.844209,-115.8945,-10.06377,166.9162,0.1188766,90,-0.005513101
04.10.28.845207,-115.8945,-10.06377,166.9162,0.1188766,90,-0.005513101
04.10.28.865154,-115.8946,-10.06361,166.9162,0.1143927,89.99997,-0.004897181
04.10.28.865154,-115.8946,-10.06361,166.9162,0.1143927,89.99997,-0.004897181
04.10.28.883105,-115.8946,-10.06355,166.9162,0.1120033,89.99992,-0.004010502
04.10.28.883105,-115.8946,-10.06355,166.9162,0.1120033,89.99992,-0.004010502
04.10.28.900062,-115.8946,-10.06359,166.9163,0.1091731,89.99969,-0.001315614
04.10.28.908038,-115.8946,-10.06355,166.9163,0.1098589,89.99981,-0.002436507
04.10.28.908038,-115.8946,-10.06355,166.9163,0.1098589,89.99981,-0.002436507
04.10.28.918013,-115.8946,-10.06367,166.9163,0.1091302,89.99962,-0.0002380899
04.10.28.927985,-115.8946,-10.06359,166.9163,0.1091717,89.9997,-0.001279139
04.10.28.936963,-115.8946,-10.06379,166.9163,0.1097732,89.99958,0.0006124969
04.10.28.945938,-115.8946,-10.06368,166.9163,0.1091582,89.99962,-0.0002011708
04.10.28.956910,-115.8946,-10.06392,166.9163,0.1109752,89.99957,0.001237324
04.10.28.966893,-115.8946,-10.06379,166.9163,0.1097876,89.99957,0.0006200042
04.10.28.978860,-115.8945,-10.06407,166.9163,0.1126095,89.99958,0.001615873
04.10.28.988823,-115.8945,-10.06394,166.9163,0.1111197,89.99957,0.001270801
04.10.28.996802,-115.8945,-10.06423,166.9163,0.1145552,89.9996,0.001751733
04.10.29.006774,-115.8945,-10.06408,166.9163,0.1126707,89.99958,0.001620149
04.10.29.030710,-115.8945,-10.06422,166.9163,0.1144828,89.9996,0.001746677
04.10.29.040688,-115.8944,-10.06452,166.9163,0.1188217,89.99964,0.001326227
04.10.29.049660,-115.8944,-10.0644,166.9163,0.1170244,89.99963,0.001608206
04.10.29.049660,-115.8944,-10.0644,166.9163,0.1170244,89.99963,0.001608206
04.10.29.059634,-115.8943,-10.06465,166.9163,0.1209221,89.99969,0.0008318574
04.10.29.069608,-115.8943,-10.06454,166.9163,0.1191016,89.99965,0.001260319
04.10.29.078584,-115.8943,-10.06476,166.9163,0.12286,89.9997,0.0003416903
04.10.29.087558,-115.8943,-10.06466,166.9163,0.1211494,89.99968,0.0007743344
04.10.29.103538,-115.8942,-10.06484,166.9163,0.1245818,89.99971,-4.585708E-05
04.10.29.110497,-115.8942,-10.06479,166.9163,0.1234256,89.99971,0.000214371
04.10.29.121469,-115.8942,-10.06491,166.9163,0.1260356,89.9997,-0.0004225789
04.10.29.130443,-115.8942,-10.06486,166.9163,0.1249365,89.9997,-0.0001377847
04.10.29.139420,-115.8942,-10.06495,166.9163,0.1271705,89.99969,-0.0007654765
04.10.29.148396,-115.8942,-10.06491,166.9163,0.1262089,89.9997,-0.0004749394
04.10.29.158370,-115.8942,-10.06496,166.9163,0.1279747,89.99968,-0.001035937
04.10.29.167345,-115.8942,-10.06495,166.9163,0.1272613,89.99969,-0.0007960123
04.10.29.177328,-115.8942,-10.06496,166.9163,0.1284625,89.99967,-0.001137363
04.10.29.186294,-115.8942,-10.06496,166.9163,0.1279912,89.99968,-0.001039379
04.10.29.203249,-115.8942,-10.06496,166.9163,0.1284232,89.99967,-0.001129185
04.10.29.222198,-115.8942,-10.06495,166.9163,0.1286239,89.99969,-0.001224835
04.10.29.222198,-115.8942,-10.06495,166.9163,0.1286239,89.99969,-0.001224835
04.10.29.240150,-115.8942,-10.06492,166.9163,0.1286019,89.99971,-0.001246019
04.10.29.241147,-115.8942,-10.06492,166.9163,0.1286019,89.99971,-0.001246019
04.10.29.259099,-115.8942,-10.06488,166.9163,0.1283647,89.99974,-0.001184514
04.10.29.259099,-115.8942,-10.06488,166.9163,0.1283647,89.99974,-0.001184514
04.10.29.284032,-115.8942,-10.06484,166.9163,0.1279513,89.99974,-0.001055807
