Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
05.36.08.484505,-115.8946,-10.06572,166.916,0.1021119,90.00066,359.9858
05.36.08.499464,-115.8941,-10.06676,166.9162,0.1229077,89.99995,-0.002764059
05.36.08.503455,-115.8944,-10.06632,166.9161,0.1136122,90.00026,359.9921
05.36.08.516420,-115.8936,-10.067,166.9164,0.1254161,89.9996,0.003415643
05.36.08.517418,-115.8941,-10.06679,166.9162,0.1232266,89.9999,-0.001978358
05.36.08.533390,-115.8936,-10.06699,166.9164,0.1253165,89.99961,0.003170282
05.36.08.550328,-115.8928,-10.06698,166.9164,0.1224878,89.99952,0.007171174
05.36.08.551326,-115.8928,-10.06698,166.9164,0.1224878,89.99952,0.007171174
05.36.08.567283,-115.8916,-10.06667,166.9165,0.1096171,89.99925,0.01013934
05.36.08.568300,-115.8916,-10.06667,166.9165,0.1096171,89.99925,0.01013934
05.36.08.584238,-115.8897,-10.0661,166.9166,0.08882313,89.99906,0.01206573
05.36.08.599200,-115.8846,-10.0646,166.9166,0.03884238,89.99712,0.01285383
05.36.08.601193,-115.8872,-10.06533,166.9166,0.06283957,89.99844,0.01290393
05.36.08.617151,-115.8796,-10.06331,166.9166,-0.00205942,89.99998,0.01186091
05.36.08.618147,-115.8839,-10.06441,166.9166,0.03300782,89.99753,0.01271232
05.36.08.633107,-115.8798,-10.06334,166.9166,-0.001093657,89.99991,0.01188438
05.36.08.651062,-115.8744,-10.06218,166.9166,359.9636,89.99547,0.00987045
05.36.08.652057,-115.8744,-10.06218,166.9166,359.9636,89.99547,0.00987045
05.36.08.668014,-115.8682,-10.06104,166.9166,359.9297,89.99612,0.007840883
05.36.08.669011,-115.8682,-10.06104,166.9166,359.9297,89.99612,0.007840883
05.36.08.685979,-115.8612,-10.05996,166.9165,359.8994,89.99854,0.005569057
05.36.08.685979,-115.8612,-10.05996,166.9165,359.8994,89.99854,0.005569057
05.36.08.701923,-115.8533,-10.05893,166.9164,359.8708,90.00092,0.003160431
05.36.08.717528,-115.8357,-10.05709,166.9162,359.8195,90.00629,-0.0008325401
05.36.08.719521,-115.8446,-10.05795,166.9163,359.843,90.00323,0.0009322442
05.36.08.734479,-115.823,-10.05615,166.916,359.7935,90.01024,-0.002717312
05.36.08.736475,-115.8351,-10.05705,166.9162,359.8182,90.00648,-0.0009242478
05.36.08.751435,-115.8245,-10.05626,166.916,359.7966,90.00977,-0.002494809
05.36.08.768389,-115.813,-10.05562,166.9159,359.7797,90.01478,-0.003685461
05.36.08.769387,-115.813,-10.05562,166.9159,359.7797,90.01478,-0.003685461
05.36.08.785346,-115.8006,-10.05512,166.9157,359.7671,90.02139,-0.004380108
05.36.08.786342,-115.8006,-10.05512,166.9157,359.7671,90.02139,-0.004380108
05.36.08.802299,-115.7872,-10.05476,166.9156,359.7591,90.02779,-0.004763352
05.36.08.818256,-115.7598,-10.05442,166.9154,359.7533,90.03271,-0.004925638
05.36.08.819253,-115.7733,-10.05454,166.9155,359.7552,90.03175,-0.004949998
05.36.08.836208,-115.741,-10.0544,166.9154,359.7549,90.03288,-0.00439604
05.36.08.837205,-115.758,-10.05442,166.9154,359.7534,90.03273,-0.004874345
05.36.08.852166,-115.7421,-10.0544,166.9154,359.7548,90.03286,-0.004427523
05.36.08.870118,-115.7251,-10.05447,166.9155,359.7578,90.03157,-0.003752369
05.36.08.871144,-115.7251,-10.05447,166.9155,359.7578,90.03157,-0.003752369
05.36.08.887072,-115.7074,-10.0546,166.9155,359.7619,90.03038,-0.002948266
05.36.08.888070,-115.7074,-10.0546,166.9155,359.7619,90.03038,-0.002948266
05.36.08.904028,-115.6888,-10.05477,166.9155,359.7667,90.02945,-0.002072793
05.36.08.919985,-115.6535,-10.05515,166.9156,359.7759,90.02848,-0.0005456922
05.36.08.920982,-115.6693,-10.05497,166.9155,359.7719,90.02882,-0.001200509
05.36.08.936938,-115.6286,-10.05542,166.9156,359.7817,90.02827,0.0002391851
05.36.08.938940,-115.649,-10.0552,166.9156,359.777,90.02843,-0.0004048051
05.36.08.953909,-115.6023,-10.05568,166.9156,359.7863,90.02825,0.0008507646
05.36.08.955889,-115.6278,-10.05543,166.9156,359.7818,90.02827,0.0002560605
05.36.08.971847,-115.6056,-10.05564,166.9156,359.7857,90.02824,0.0007755921
05.36.08.988801,-115.5824,-10.05584,166.9156,359.7884,90.02828,0.001146672
05.36.08.988801,-115.5824,-10.05584,166.9156,359.7884,90.02828,0.001146672
05.36.09.005756,-115.5584,-10.05603,166.9156,359.7915,90.02833,0.001369382
05.36.09.006752,-115.5584,-10.05603,166.9156,359.7915,90.02833,0.001369382
05.36.09.022365,-115.5339,-10.05622,166.9156,359.7944,90.02838,0.001422596
05.36.09.038322,-115.4849,-10.05654,166.9155,359.7997,90.0285,0.001057879
05.36.09.039319,-115.5084,-10.05639,166.9155,359.7971,90.02843,0.001300586
05.36.09.055277,-115.4525,-10.05671,166.9155,359.8026,90.02861,0.0006117458
05.36.09.057272,-115.4823,-10.05655,166.9155,359.7999,90.02852,0.001021566
05.36.09.071900,-115.4549,-10.0567,166.9155,359.8024,90.02859,0.0006443295
05.36.09.089852,-115.4264,-10.05683,166.9155,359.805,90.02868,0.00029396
05.36.09.090850,-115.4264,-10.05683,166.9155,359.805,90.02868,0.00029396
05.36.09.106807,-115.3974,-10.05694,166.9154,359.8074,90.02872,-5.290758E-05
05.36.09.107804,-115.3974,-10.05694,166.9154,359.8074,90.02872,-5.290758E-05
05.36.09.123430,-115.3679,-10.05703,166.9154,359.8097,90.02879,-0.0003490819
05.36.09.139385,-115.3114,-10.05716,166.9154,359.8137,90.02885,-0.0007344025
05.36.09.140382,-115.3377,-10.05711,166.9154,359.8119,90.02882,-0.0005800223
05.36.09.156339,-115.2733,-10.05722,166.9154,359.8161,90.02884,-0.0008098217
05.36.09.157338,-115.3067,-10.05717,166.9154,359.814,90.02884,-0.0007436475
05.36.09.173296,-115.2749,-10.05722,166.9154,359.816,90.02884,-0.0008065066
05.36.09.190248,-115.2421,-10.05725,166.9154,359.818,90.02882,-0.000847688
05.36.09.190248,-115.2421,-10.05725,166.9154,359.818,90.02882,-0.000847688
05.36.09.207203,-115.2087,-10.05727,166.9154,359.8199,90.02882,-0.0008737883
05.36.09.208200,-115.2087,-10.05727,166.9154,359.8199,90.02882,-0.0008737883
05.36.09.224158,-115.1733,-10.05729,166.9154,359.8219,90.02882,-0.0008807384
05.36.09.240115,-115.1098,-10.05731,166.9153,359.8254,90.02884,-0.0008381561
05.36.09.242110,-115.1379,-10.0573,166.9154,359.8238,90.02882,-0.0008645232
05.36.09.257069,-115.0662,-10.05732,166.9153,359.8279,90.02886,-0.0007686866
05.36.09.259065,-115.1017,-10.05731,166.9153,359.8259,90.02885,-0.0008252694
05.36.09.274026,-115.0216,-10.05733,166.9153,359.8305,90.02888,-0.0006816878
05.36.09.276020,-115.0645,-10.05732,166.9153,359.828,90.02887,-0.0007654982
05.36.09.291978,-115.0267,-10.05733,166.9153,359.8302,90.02888,-0.0006917465
05.36.09.308932,-114.9882,-10.05728,166.9151,359.8327,90.03576,0.007951815
05.36.09.309927,-114.9882,-10.05728,166.9151,359.8327,90.03576,0.007951815
05.36.09.326883,-114.9492,-10.05715,166.9145,359.8355,90.05307,0.02542244
05.36.09.327880,-114.9492,-10.05715,166.9145,359.8355,90.05307,0.02542244
05.36.09.342841,-114.9102,-10.05696,166.9134,359.8385,90.08278,0.05024469
05.36.09.358808,-114.8343,-10.05652,166.9099,359.8453,90.17825,0.1115236
05.36.09.360793,-114.8691,-10.05673,166.9117,359.8421,90.12868,0.08203825
05.36.09.376750,-114.7857,-10.05624,166.9063,359.8505,90.27017,0.1538451
05.36.09.377747,-114.8285,-10.05648,166.9094,359.8459,90.1893,0.1166127
05.36.09.393709,-114.7879,-10.05625,166.9065,359.8502,90.26589,0.1518763
05.36.09.410658,-114.7469,-10.056,166.9024,359.8552,90.3655,0.1911675
05.36.09.411663,-114.7469,-10.056,166.9024,359.8552,90.3655,0.1911675
05.36.09.426623,-114.7054,-10.05577,166.8974,359.8608,90.48544,0.2305117
05.36.09.427617,-114.7054,-10.05577,166.8974,359.8608,90.48544,0.2305117
05.36.09.443576,-114.663,-10.05558,166.8913,359.8671,90.62792,0.2678797
05.36.09.459529,-114.5854,-10.05539,166.8776,359.8797,90.93435,0.3230563
05.36.09.461524,-114.6205,-10.05545,166.8842,359.8738,90.78931,0.3002331
05.36.09.477480,-114.5342,-10.05541,166.8665,359.8886,91.17158,0.3466617
05.36.09.478478,-114.5774,-10.0554,166.8759,359.8811,90.97149,0.3267504
05.36.09.493443,-114.5347,-10.05541,166.8667,359.8885,91.16919,0.3464236
05.36.09.511390,-114.4916,-10.05554,166.8562,359.896,91.38464,0.3535516
05.36.09.511390,-114.4916,-10.05554,166.8562,359.896,91.38464,0.3535516
05.36.09.527347,-114.4482,-10.05581,166.8451,359.9029,91.60692,0.3446298
05.36.09.528345,-114.4482,-10.05581,166.8451,359.9029,91.60692,0.3446298
05.36.09.544302,-114.4039,-10.05622,166.8334,359.909,91.83226,0.3182071
05.36.09.560261,-114.3236,-10.05726,166.8117,359.9173,92.22371,0.2322518
05.36.09.562254,-114.3586,-10.05677,166.8212,359.9141,92.05606,0.2744885
05.36.09.577217,-114.2689,-10.05808,166.7974,359.9197,92.46375,0.1521857
05.36.09.579209,-114.3129,-10.05742,166.8089,359.9178,92.27039,0.2166826
05.36.09.594174,-114.2131,-10.05888,166.7834,359.9186,92.68288,0.06523144
05.36.09.596164,-114.2673,-10.0581,166.797,359.9197,92.47002,0.1496993
05.36.09.611123,-114.2209,-10.05876,166.7854,359.9188,92.65248,0.07729792
05.36.09.628081,-114.1735,-10.05939,166.7744,359.9147,92.8153,0.001114022
05.36.09.629075,-114.1735,-10.05939,166.7744,359.9147,92.8153,0.001114022
05.36.09.645033,-114.1246,-10.05993,166.7639,359.9075,92.95926,359.9254
05.36.09.646032,-114.1246,-10.05993,166.7639,359.9075,92.95926,359.9254
05.36.09.661987,-114.0747,-10.06035,166.7543,359.8976,93.08206,359.8556
05.36.09.677944,-113.9761,-10.06076,166.7383,359.8734,93.26058,359.7493
05.36.09.680936,-114.0236,-10.06063,166.7456,359.8856,93.18432,359.7949
05.36.09.695896,-113.9133,-10.0609,166.7303,359.8643,93.33173,359.7089
05.36.09.696895,-113.9712,-10.06077,166.7377,359.8727,93.26613,359.7462
05.36.09.711863,-113.9179,-10.06089,166.7309,359.865,93.32655,359.7118
05.36.09.729806,-113.8638,-10.06108,166.7253,359.8663,93.36543,359.6906
05.36.09.730802,-113.8638,-10.06108,166.7253,359.8663,93.36543,359.6906
05.36.09.746761,-113.8102,-10.06133,166.7206,359.8761,93.38818,359.6839
05.36.09.746761,-113.8102,-10.06133,166.7206,359.8761,93.38818,359.6839
05.36.09.763714,-113.7564,-10.06162,166.7166,359.8935,93.39922,359.692
05.36.09.779672,-113.6554,-10.06223,166.7107,359.9421,93.3998,359.7434
05.36.09.780670,-113.7024,-10.06194,166.7132,359.9174,93.40186,359.7143
05.36.09.795632,-113.5908,-10.06265,166.7077,359.9811,93.39256,359.7973
05.36.09.797625,-113.648,-10.06228,166.7104,359.9466,93.39896,359.7496
05.36.09.812584,-113.5933,-10.06264,166.7078,359.9796,93.39284,359.7952
05.36.09.830537,-113.5386,-10.063,166.7055,0.01421085,93.38552,359.8467
05.36.09.831535,-113.5386,-10.063,166.7055,0.01421085,93.38552,359.8467
05.36.09.848488,-113.481,-10.06339,166.7032,0.05009867,93.37802,359.9016
05.36.09.848488,-113.481,-10.06339,166.7032,0.05009867,93.37802,359.9016
05.36.09.866440,-113.4246,-10.06378,166.7009,0.0832832,93.37154,359.9522
05.36.09.867442,-113.4246,-10.06378,166.7009,0.0832832,93.37154,359.9522
05.36.09.882401,-113.3717,-10.06413,166.6987,0.1115814,93.36656,359.9942
05.36.09.898364,-113.2726,-10.06476,166.6942,0.1554653,93.36038,0.05417468
