Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
09.05.37.401088,-115.8946,-10.06567,166.916,0.1011612,90.00068,359.9853
09.05.37.417044,-115.8941,-10.06676,166.9162,0.1229077,89.99995,-0.002764059
09.05.37.420039,-115.8944,-10.06628,166.9161,0.1127537,90.00028,359.9916
09.05.37.434003,-115.8936,-10.06703,166.9164,0.1264043,89.99959,0.003412615
09.05.37.435000,-115.8941,-10.06678,166.9162,0.1232219,89.99992,-0.002209031
09.05.37.450954,-115.8936,-10.06701,166.9164,0.126187,89.99961,0.003028542
09.05.37.468908,-115.8927,-10.06691,166.9165,0.118893,89.99722,0.007086296
09.05.37.468908,-115.8927,-10.06691,166.9165,0.118893,89.99722,0.007086296
09.05.37.484878,-115.8914,-10.06656,166.9166,0.1045836,89.99751,0.01014455
09.05.37.485878,-115.8914,-10.06656,166.9166,0.1045836,89.99751,0.01014455
09.05.37.501819,-115.8894,-10.06598,166.9167,0.08410498,89.99499,0.0119994
09.05.37.517793,-115.884,-10.06444,166.9168,0.03242557,89.98856,0.01293209
09.05.37.518776,-115.8866,-10.0652,166.9168,0.05740088,89.99068,0.01276003
09.05.37.534734,-115.8789,-10.06318,166.917,359.993,89.98213,0.01161374
09.05.37.535730,-115.8832,-10.06424,166.9169,0.02605057,89.98753,0.01271891
09.05.37.551901,-115.8726,-10.06186,166.9169,359.9533,89.98554,0.009893617
09.05.37.552701,-115.8787,-10.06315,166.917,359.992,89.9822,0.01157366
09.05.37.570639,-115.8734,-10.06203,166.9169,359.9584,89.98509,0.01011471
09.05.37.596576,-115.856,-10.05923,166.9167,359.8774,89.98554,0.004246159
09.05.37.597565,-115.8631,-10.06026,166.9168,359.9063,89.98586,0.006565138
09.05.37.597565,-115.8631,-10.06026,166.9168,359.9063,89.98586,0.006565138
09.05.37.612534,-115.8458,-10.05812,166.9166,359.8478,89.98823,0.001596589
09.05.37.613522,-115.8556,-10.0592,166.9167,359.8763,89.98564,0.004154772
09.05.37.630479,-115.8472,-10.05827,166.9166,359.8517,89.98788,0.001946424
09.05.37.650424,-115.8364,-10.05731,166.9167,359.8264,89.98476,-0.000702132
09.05.37.650424,-115.8364,-10.05731,166.9167,359.8264,89.98476,-0.000702132
09.05.37.666380,-115.826,-10.05653,166.9166,359.8053,89.98244,-0.002472082
09.05.37.666380,-115.826,-10.05653,166.9166,359.8053,89.98244,-0.002472082
09.05.37.683355,-115.8144,-10.05583,166.9166,359.786,89.98219,-0.003770371
09.05.37.683355,-115.8144,-10.05583,166.9166,359.786,89.98219,-0.003770371
09.05.37.700289,-115.8022,-10.05526,166.9165,359.7708,89.98515,-0.004507414
09.05.37.715799,-115.7754,-10.05451,166.9163,359.7524,89.99464,-0.004999212
09.05.37.716799,-115.789,-10.05482,166.9164,359.7596,89.99071,-0.004802399
09.05.37.732760,-115.7576,-10.05436,166.9163,359.7508,89.99706,-0.004848412
09.05.37.733751,-115.7749,-10.05451,166.9163,359.7524,89.9947,-0.004995263
09.05.37.749709,-115.7601,-10.05439,166.9163,359.751,89.99671,-0.004869543
09.05.37.767667,-115.7443,-10.0543,166.9163,359.7495,89.99754,-0.004493774
09.05.37.767667,-115.7443,-10.0543,166.9163,359.7495,89.99754,-0.004493774
09.05.37.783618,-115.7278,-10.0543,166.9163,359.7505,89.99772,-0.003865803
09.05.37.783618,-115.7278,-10.0543,166.9163,359.7505,89.99772,-0.003865803
09.05.37.801571,-115.7085,-10.05442,166.9163,359.7547,89.99741,-0.002953604
09.05.37.817412,-115.6739,-10.05478,166.9163,359.7656,89.99651,-0.00128566
09.05.37.818408,-115.6903,-10.05459,166.9163,359.7602,89.99693,-0.002050969
09.05.37.833370,-115.65,-10.05507,166.9163,359.7734,89.99606,-0.0003661784
09.05.37.834365,-115.6712,-10.05481,166.9163,359.7665,89.99647,-0.001181139
09.05.37.851336,-115.651,-10.05506,166.9163,359.7731,89.99609,-0.0004018237
09.05.37.868276,-115.6298,-10.05533,166.9164,359.7794,89.99586,0.0002197349
09.05.37.869272,-115.6298,-10.05533,166.9164,359.7794,89.99586,0.0002197349
09.05.37.886227,-115.6077,-10.05558,166.9164,359.7847,89.99572,0.0007386861
09.05.37.886227,-115.6077,-10.05558,166.9164,359.7847,89.99572,0.0007386861
09.05.37.902184,-115.5848,-10.05581,166.9164,359.7889,89.99569,0.001067664
09.05.37.918439,-115.542,-10.0562,166.9164,359.7959,89.99574,0.001253621
09.05.37.919447,-115.5613,-10.05602,166.9164,359.7926,89.9957,0.001215388
09.05.37.935393,-115.5119,-10.05642,166.9164,359.7994,89.99582,0.001156823
09.05.37.936408,-115.537,-10.05624,166.9164,359.7965,89.99576,0.001237446
09.05.37.952356,-115.4806,-10.05663,166.9163,359.8032,89.9959,0.0009495218
09.05.37.953344,-115.5117,-10.05642,166.9164,359.7994,89.99582,0.001155583
09.05.37.969313,-115.4851,-10.0566,166.9163,359.8026,89.99589,0.0009792842
09.05.37.987254,-115.4577,-10.05675,166.9164,359.8053,89.99596,0.0007010788
09.05.37.987254,-115.4577,-10.05675,166.9164,359.8053,89.99596,0.0007010788
09.05.38.005206,-115.4264,-10.0569,166.9164,359.808,89.99603,0.0004064786
09.05.38.005206,-115.4264,-10.0569,166.9164,359.808,89.99603,0.0004064786
09.05.38.021676,-115.3978,-10.057,166.9163,359.8102,89.99609,0.0001257789
09.05.38.037633,-115.3436,-10.05716,166.9163,359.8139,89.99617,-0.0004589724
09.05.38.038630,-115.3684,-10.0571,166.9163,359.8123,89.99615,-0.0001886316
09.05.38.056584,-115.3065,-10.05723,166.9163,359.816,89.99622,-0.0007404257
09.05.38.059576,-115.3382,-10.05717,166.9163,359.8142,89.99618,-0.0004999938
09.05.38.078551,-115.2683,-10.05727,166.9163,359.818,89.99623,-0.0008485286
09.05.38.080519,-115.2936,-10.05724,166.9163,359.8167,89.99622,-0.0007768713
09.05.38.095492,-115.2289,-10.0573,166.9163,359.8199,89.99623,-0.0009010959
09.05.38.096475,-115.2616,-10.05727,166.9163,359.8183,89.99622,-0.0008574597
09.05.38.111434,-115.1885,-10.05731,166.9163,359.8218,89.99622,-0.0009210194
09.05.38.112432,-115.2285,-10.0573,166.9163,359.8199,89.99623,-0.000901276
09.05.38.128393,-115.1948,-10.05731,166.9163,359.8215,89.99622,-0.0009179178
09.05.38.147339,-115.1603,-10.05731,166.9163,359.8231,89.99623,-0.0009132886
09.05.38.147339,-115.1603,-10.05731,166.9163,359.8231,89.99623,-0.0009132886
09.05.38.162299,-115.1251,-10.05732,166.9163,359.8247,89.99623,-0.0008837197
09.05.38.163314,-115.1251,-10.05732,166.9163,359.8247,89.99623,-0.0008837197
09.05.38.180257,-115.0888,-10.05732,166.9163,359.8265,89.99623,-0.0008320595
09.05.38.195211,-115.0158,-10.05733,166.9163,359.8304,89.99625,-0.0006846027
09.05.38.196210,-115.0522,-10.05733,166.9163,359.8284,89.99625,-0.0007645844
09.05.38.215157,-114.9701,-10.05735,166.9163,359.8332,89.99625,-0.0005778003
09.05.38.216156,-115.0086,-10.05734,166.9163,359.8308,89.99625,-0.0006677473
09.05.38.232112,-114.9702,-10.05735,166.9163,359.8331,89.99624,-0.0005781939
09.05.38.250064,-114.9313,-10.05738,166.9163,359.8357,89.99627,-0.0005442962
09.05.38.250064,-114.9313,-10.05738,166.9163,359.8357,89.99627,-0.0005442962
09.05.38.267018,-114.8916,-10.05741,166.9163,359.8384,89.99627,-0.0004514546
09.05.38.267018,-114.8916,-10.05741,166.9163,359.8384,89.99627,-0.0004514546
09.05.38.282979,-114.8513,-10.05746,166.9163,359.8414,89.99626,-0.0003236014
09.05.38.298935,-114.7769,-10.05756,166.9163,359.8473,89.99622,-0.0001458024
09.05.38.299939,-114.8099,-10.05751,166.9163,359.8447,89.99624,-0.0002069742
09.05.38.315899,-114.7263,-10.05765,166.9163,359.8516,89.99622,-0.000127166
09.05.38.316904,-114.7673,-10.05758,166.9163,359.8481,89.99622,-0.0001422472
09.05.38.331845,-114.6747,-10.05776,166.9163,359.8561,89.99625,-0.0001532395
09.05.38.332843,-114.725,-10.05766,166.9164,359.8517,89.99622,-0.000127793
09.05.38.349801,-114.6809,-10.05774,166.9163,359.8555,89.99625,-0.0001500712
09.05.38.366751,-114.6372,-10.05784,166.9163,359.8594,89.99626,-0.0001860165
09.05.38.367760,-114.6372,-10.05784,166.9163,359.8594,89.99626,-0.0001860165
09.05.38.383707,-114.593,-10.05794,166.9163,359.8634,89.9963,-0.0002652509
