Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
08.49.51.090698,-115.8946,-10.06568,166.916,0.1013711,90.00068,359.9854
08.49.51.103629,-115.8941,-10.06676,166.9162,0.1229077,89.99995,-0.002764059
08.49.51.113601,-115.8943,-10.06647,166.9161,0.1167582,90.00016,359.9938
08.49.51.114599,-115.8943,-10.06647,166.9161,0.1167582,90.00016,359.9938
08.49.51.132551,-115.894,-10.06697,166.9163,0.1285552,89.99976,0.0002252834
08.49.51.142528,-115.8937,-10.06749,166.9165,0.1443842,89.99928,0.0081188
08.49.51.151501,-115.8938,-10.06733,166.9164,0.1388681,89.99943,0.005471858
08.49.51.162472,-115.8935,-10.06761,166.9165,0.1520659,89.99905,0.01136767
08.49.51.171480,-115.8936,-10.06754,166.9165,0.1476977,89.99919,0.009520202
08.49.51.180423,-115.8934,-10.06759,166.9166,0.1574945,89.99892,0.01297453
08.49.51.188402,-115.8935,-10.0676,166.9166,0.1539976,89.999,0.01193946
08.49.51.199381,-115.8934,-10.06744,166.9166,0.160664,89.99887,0.01315075
08.49.51.208349,-115.8934,-10.06755,166.9166,0.1583257,89.9989,0.01302076
08.49.51.217325,-115.8934,-10.06718,166.9166,0.1616843,89.99889,0.01206776
08.49.51.226300,-115.8934,-10.06738,166.9166,0.1608692,89.99887,0.01293296
08.49.51.236274,-115.8935,-10.06683,166.9166,0.1607618,89.99895,0.0101167
08.49.51.245282,-115.8934,-10.06713,166.9166,0.1615551,89.99889,0.01179448
08.49.51.263202,-115.8936,-10.06644,166.9165,0.1581779,89.9991,0.007482341
08.49.51.269692,-115.8935,-10.06664,166.9165,0.1594988,89.99902,0.008828994
08.49.51.280665,-115.8937,-10.06601,166.9164,0.1542737,89.99928,0.004544353
08.49.51.288643,-115.8936,-10.06629,166.9165,0.1568029,89.99915,0.006447589
08.49.51.299614,-115.8938,-10.06558,166.9164,0.1493903,89.99947,0.001652251
08.49.51.309615,-115.8937,-10.06588,166.9164,0.1527875,89.99933,0.003664155
08.49.51.318587,-115.8939,-10.06516,166.9163,0.1438814,89.99966,-0.0009319768
08.49.51.335550,-115.8938,-10.06547,166.9164,0.1479343,89.99952,0.000969243
08.49.51.344493,-115.8941,-10.06477,166.9163,0.1380833,89.99981,-0.002959061
08.49.51.353469,-115.894,-10.06495,166.9163,0.140665,89.99974,-0.0020565
08.49.51.353469,-115.894,-10.06495,166.9163,0.140665,89.99974,-0.0020565
08.49.51.371456,-115.8941,-10.06461,166.9163,0.1353342,89.99987,-0.003659377
08.49.51.381430,-115.8943,-10.06413,166.9162,0.1268386,89.99999,-0.005259065
08.49.51.390438,-115.8942,-10.0643,166.9162,0.129971,89.99995,-0.004784526
08.49.51.400382,-115.8944,-10.0639,166.9162,0.1219014,90.00001,-0.005662372
08.49.51.410352,-115.8943,-10.06405,166.9162,0.1251101,90,-0.005400264
08.49.51.419335,-115.8945,-10.06372,166.9162,0.1176579,89.99999,-0.005452964
08.49.51.428304,-115.8944,-10.06384,166.9162,0.1206796,90,-0.005602094
08.49.51.438277,-115.8946,-10.0636,166.9162,0.1142251,89.99997,-0.004868637
08.49.51.446289,-115.8945,-10.06369,166.9162,0.1168935,89.99998,-0.005322873
08.49.51.463215,-115.8946,-10.06355,166.9162,0.1116714,89.99992,-0.003882303
08.49.51.470191,-115.8946,-10.06358,166.9162,0.112986,89.99994,-0.004390109
08.49.51.480180,-115.8946,-10.06355,166.9163,0.1099948,89.99982,-0.002658715
