Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
09.45.47.183209,-115.8946,-10.06579,166.916,0.1033553,90.00061,359.9865
09.45.47.188223,-115.8946,-10.06579,166.916,0.1033553,90.00061,359.9865
09.45.47.202158,-115.8943,-10.06638,166.9161,0.1148145,90.00022,359.9928
09.45.47.216120,-115.8939,-10.06721,166.9164,0.1345781,89.99956,0.003413256
09.45.47.217116,-115.8941,-10.06687,166.9162,0.125762,89.99986,-0.001253209
09.45.47.232076,-115.8937,-10.06749,166.9165,0.1443842,89.99928,0.0081188
09.45.47.234071,-115.8939,-10.06723,166.9164,0.1354783,89.99953,0.00384524
09.45.47.250029,-115.8937,-10.06747,166.9165,0.1436487,89.99929,0.007765883
09.45.47.266983,-115.8936,-10.06759,166.9165,0.1504276,89.9991,0.01067478
09.45.47.267979,-115.8936,-10.06759,166.9165,0.1504276,89.9991,0.01067478
09.45.47.284934,-115.8935,-10.0676,166.9166,0.1555116,89.99895,0.0123876
09.45.47.284934,-115.8935,-10.0676,166.9166,0.1555116,89.99895,0.0123876
09.45.47.300892,-115.8934,-10.06752,166.9166,0.1589779,89.99889,0.01305701
09.45.47.316850,-115.8934,-10.06718,166.9166,0.1616843,89.99889,0.01206776
09.45.47.317854,-115.8934,-10.06736,166.9166,0.1609715,89.99887,0.01282439
09.45.47.332806,-115.8935,-10.06683,166.9166,0.1607618,89.99895,0.0101167
09.45.47.334801,-115.8934,-10.06713,166.9166,0.16156,89.99889,0.01180487
09.45.47.350792,-115.8936,-10.06644,166.9165,0.1581779,89.9991,0.007482341
09.45.47.352753,-115.8935,-10.06683,166.9166,0.1607096,89.99895,0.01006342
09.45.47.367746,-115.8935,-10.0665,166.9165,0.1585561,89.99908,0.007867901
09.45.47.385664,-115.8936,-10.06615,166.9165,0.1554959,89.99921,0.005464071
09.45.47.385664,-115.8936,-10.06615,166.9165,0.1554959,89.99921,0.005464071
09.45.47.401622,-115.8937,-10.06579,166.9164,0.1517328,89.99937,0.003039591
09.45.47.402620,-115.8937,-10.06579,166.9164,0.1517328,89.99937,0.003039591
09.45.47.419573,-115.8938,-10.06543,166.9164,0.1473712,89.99954,0.0007050926
09.45.47.434534,-115.8941,-10.06477,166.9163,0.1380833,89.99981,-0.002959061
09.45.47.436532,-115.894,-10.06509,166.9163,0.1427191,89.99968,-0.001338361
09.45.47.451489,-115.8942,-10.06443,166.9162,0.1323058,89.99992,-0.004430811
09.45.47.452485,-115.8941,-10.06476,166.9163,0.1378879,89.99981,-0.003008847
09.45.47.468443,-115.8942,-10.06447,166.9162,0.1330733,89.9999,-0.004235309
09.45.47.486395,-115.8943,-10.06422,166.9162,0.1284362,89.99997,-0.005017033
09.45.47.486395,-115.8943,-10.06422,166.9162,0.1284362,89.99997,-0.005017033
09.45.47.502353,-115.8944,-10.064,166.9162,0.1241673,90,-0.005477271
09.45.47.503350,-115.8944,-10.064,166.9162,0.1241673,90,-0.005477271
09.45.47.519990,-115.8944,-10.06383,166.9162,0.1202489,90,-0.005580836
09.45.47.534952,-115.8946,-10.0636,166.9162,0.1142251,89.99997,-0.004868637
09.45.47.536947,-115.8945,-10.06369,166.9162,0.1168497,89.99998,-0.005315405
09.45.47.553901,-115.8946,-10.06355,166.9162,0.1116714,89.99992,-0.003882303
09.45.47.554938,-115.8946,-10.0636,166.9162,0.1138331,89.99995,-0.004717242
09.45.47.570856,-115.8946,-10.06355,166.9162,0.1117045,89.99992,-0.003895089
09.45.47.588806,-115.8946,-10.06355,166.9162,0.1102825,89.99984,-0.002868691
09.45.47.588806,-115.8946,-10.06355,166.9162,0.1102825,89.99984,-0.002868691
09.45.47.604765,-115.8946,-10.06357,166.9163,0.1094395,89.99974,-0.001750946
09.45.47.605762,-115.8946,-10.06357,166.9163,0.1094395,89.99974,-0.001750946
09.45.47.621745,-115.8946,-10.06363,166.9163,0.1091513,89.99965,-0.0007669702
09.45.47.621745,-115.8946,-10.06363,166.9163,0.1091513,89.99965,-0.0007669702
09.45.47.639671,-115.8946,-10.06371,166.9163,0.1093692,89.99961,7.804038E-05
09.45.47.654630,-115.8946,-10.06392,166.9163,0.1109752,89.99957,0.001237324
09.45.47.656652,-115.8946,-10.06382,166.9163,0.1100366,89.99957,0.0007494145
09.45.47.671584,-115.8945,-10.06407,166.9163,0.1126095,89.99958,0.001615873
09.45.47.673590,-115.8946,-10.06393,166.9163,0.1110842,89.99957,0.001262577
09.45.47.689567,-115.8945,-10.06406,166.9163,0.1124461,89.99957,0.001578047
09.45.47.706522,-115.8945,-10.06419,166.9163,0.1140365,89.99959,0.001715501
09.45.47.706522,-115.8945,-10.06419,166.9163,0.1140365,89.99959,0.001715501
09.45.47.723448,-115.8944,-10.06432,166.9163,0.11575,89.99961,0.001702488
09.45.47.723448,-115.8944,-10.06432,166.9163,0.11575,89.99961,0.001702488
09.45.47.740402,-115.8944,-10.06444,166.9163,0.1175271,89.99963,0.001529325
09.45.47.755363,-115.8943,-10.06465,166.9163,0.1209221,89.99969,0.0008318574
09.45.47.756390,-115.8943,-10.06456,166.9163,0.11934,89.99966,0.001204217
09.45.47.772315,-115.8943,-10.06476,166.9163,0.12286,89.9997,0.0003416903
09.45.47.774311,-115.8943,-10.06466,166.9163,0.1211225,89.99968,0.0007811312
09.45.47.790268,-115.8943,-10.06475,166.9163,0.1227697,89.9997,0.0003645088
09.45.47.807282,-115.8942,-10.06483,166.9163,0.1242354,89.9997,3.21033E-05
09.45.47.808237,-115.8942,-10.06483,166.9163,0.1242354,89.9997,3.21033E-05
09.45.47.824209,-115.8942,-10.06488,166.9163,0.1255226,89.9997,-0.0002896567
09.45.47.825175,-115.8942,-10.06488,166.9163,0.1255226,89.9997,-0.0002896567
09.45.47.842129,-115.8942,-10.06493,166.9163,0.1265966,89.9997,-0.0005920868
09.45.47.857094,-115.8942,-10.06496,166.9163,0.1279747,89.99968,-0.001035937
09.45.47.858087,-115.8942,-10.06495,166.9163,0.1274464,89.99969,-0.0008582579
09.45.47.874043,-115.8942,-10.06496,166.9163,0.1284625,89.99967,-0.001137363
09.45.47.876039,-115.8942,-10.06496,166.9163,0.1280672,89.99968,-0.001055173
09.45.47.891003,-115.8942,-10.06494,166.9163,0.1286575,89.99969,-0.001242991
09.45.47.891995,-115.8942,-10.06496,166.9163,0.128467,89.99967,-0.001139777
09.45.47.908950,-115.8942,-10.06494,166.9163,0.1286352,89.99969,-0.001230931
09.45.47.925935,-115.8942,-10.06492,166.9163,0.1286024,89.99971,-0.001245999
09.45.47.926911,-115.8942,-10.06492,166.9163,0.1286024,89.99971,-0.001245999
09.45.47.943857,-115.8942,-10.06489,166.9163,0.1283982,89.99974,-0.001194232
09.45.47.943857,-115.8942,-10.06489,166.9163,0.1283982,89.99974,-0.001194232
09.45.47.961809,-115.8942,-10.06484,166.9162,0.1280184,89.99974,-0.001077145
09.45.47.977767,-115.8942,-10.06476,166.9162,0.1271162,89.99974,-0.0007955922
09.45.47.978794,-115.8942,-10.0648,166.9163,0.1275518,89.99974,-0.0009305221
09.45.47.994720,-115.8942,-10.06471,166.9163,0.1263851,89.99975,-0.0006513041
09.45.47.995717,-115.8942,-10.06475,166.9162,0.1269857,89.99974,-0.0007698389
09.45.48.011675,-115.8942,-10.06466,166.9163,0.125625,89.99974,-0.000418917
09.45.48.012703,-115.8942,-10.06471,166.9163,0.1263676,89.99975,-0.000645948
09.45.48.028632,-115.8942,-10.06466,166.9163,0.1257346,89.99974,-0.0004524011
09.45.48.045585,-115.8943,-10.06462,166.9163,0.1251053,89.99973,-0.0002823196
09.45.48.045585,-115.8943,-10.06462,166.9163,0.1251053,89.99973,-0.0002823196
09.45.48.062540,-115.8943,-10.06458,166.9163,0.1244975,89.99971,-0.0001489238
09.45.48.062540,-115.8943,-10.06458,166.9163,0.1244975,89.99971,-0.0001489238
09.45.48.078496,-115.8943,-10.06455,166.9163,0.1239244,89.99969,-5.708958E-05
09.45.48.094454,-115.8943,-10.0645,166.9163,0.1229499,89.99967,9.024675E-06
09.45.48.096448,-115.8943,-10.06452,166.9163,0.1233952,89.99967,-6.236564E-06
09.45.48.111409,-115.8943,-10.06448,166.9163,0.1224784,89.99969,-1.572815E-05
09.45.48.112458,-115.8943,-10.0645,166.9163,0.1229294,89.99967,7.957456E-06
09.45.48.128387,-115.8943,-10.06448,166.9163,0.1225364,89.99969,-1.267323E-05
09.45.48.146326,-115.8943,-10.06448,166.9163,0.1222082,89.99969,-5.775658E-05
09.45.48.146326,-115.8943,-10.06448,166.9163,0.1222082,89.99969,-5.775658E-05
09.45.48.162841,-115.8943,-10.06447,166.9163,0.1219437,89.9997,-0.0001212228
09.45.48.163840,-115.8943,-10.06447,166.9163,0.1219437,89.9997,-0.0001212228
09.45.48.179813,-115.8943,-10.06447,166.9163,0.1217646,89.9997,-0.0001924263
09.45.48.199745,-115.8943,-10.06448,166.9163,0.1216139,89.99969,-0.0003368878
09.45.48.201738,-115.8943,-10.06447,166.9163,0.1216442,89.9997,-0.0002877624
