Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
09.03.22.839079,-115.8947,-10.0656,166.9159,0.09983261,90.00072,359.9845
09.03.22.863013,-115.8941,-10.06676,166.9162,0.1229077,89.99995,-0.002764059
09.03.22.867003,-115.8942,-10.0666,166.9162,0.1195504,90.00007,-0.00461405
09.03.22.867003,-115.8942,-10.0666,166.9162,0.1195504,90.00007,-0.00461405
09.03.22.880964,-115.894,-10.06702,166.9163,0.1296573,89.99973,0.0008086057
09.03.22.881962,-115.894,-10.06702,166.9163,0.1296573,89.99973,0.0008086057
09.03.22.898916,-115.8938,-10.06733,166.9164,0.138918,89.99943,0.005495797
09.03.22.914874,-115.8935,-10.06761,166.9165,0.1520659,89.99905,0.01136767
09.03.22.915872,-115.8936,-10.06753,166.9165,0.1466046,89.99922,0.009057907
09.03.22.930831,-115.8934,-10.06759,166.9166,0.1574945,89.99892,0.01297453
09.03.22.931829,-115.8935,-10.06761,166.9165,0.1527252,89.99904,0.01156283
09.03.22.948782,-115.8934,-10.06759,166.9166,0.1574106,89.99892,0.01294969
09.03.22.965737,-115.8934,-10.06746,166.9166,0.1600869,89.99887,0.01311866
09.03.22.966736,-115.8934,-10.06746,166.9166,0.1600869,89.99887,0.01311866
09.03.22.982692,-115.8934,-10.06727,166.9166,0.1613285,89.99888,0.01244544
09.03.22.982692,-115.8934,-10.06727,166.9166,0.1613285,89.99888,0.01244544
09.03.23.003653,-115.8935,-10.06697,166.9166,0.1611266,89.99893,0.01088822
09.03.23.003653,-115.8935,-10.06697,166.9166,0.1611266,89.99893,0.01088822
09.03.23.026578,-115.8935,-10.06649,166.9165,0.1585392,89.99908,0.007850665
09.03.23.027572,-115.8935,-10.06649,166.9165,0.1585392,89.99908,0.007850665
09.03.23.043529,-115.8936,-10.06614,166.9165,0.1554699,89.99921,0.005444501
09.03.23.044533,-115.8936,-10.06614,166.9165,0.1554699,89.99921,0.005444501
09.03.23.060485,-115.8937,-10.06579,166.9164,0.1517,89.99937,0.003020121
09.03.23.061481,-115.8937,-10.06579,166.9164,0.1517,89.99937,0.003020121
09.03.23.077439,-115.8938,-10.06543,166.9164,0.1473701,89.99954,0.0007045923
09.03.23.093398,-115.8941,-10.06477,166.9163,0.1380833,89.99981,-0.002959061
09.03.23.094395,-115.894,-10.06508,166.9163,0.1426303,89.99968,-0.001369404
09.03.23.110351,-115.8942,-10.06443,166.9162,0.1323058,89.99992,-0.004430811
09.03.23.111367,-115.8941,-10.06476,166.9163,0.1377995,89.99981,-0.003031372
09.03.23.127308,-115.8942,-10.06447,166.9162,0.1329842,89.9999,-0.004258001
09.03.23.144260,-115.8943,-10.06422,166.9162,0.1283924,89.99997,-0.005023676
09.03.23.145257,-115.8943,-10.06422,166.9162,0.1283924,89.99997,-0.005023676
09.03.23.161215,-115.8944,-10.064,166.9162,0.1241274,90,-0.005480533
09.03.23.161215,-115.8944,-10.064,166.9162,0.1241274,90,-0.005480533
09.03.23.176718,-115.8944,-10.06383,166.9162,0.1202781,90,-0.005582277
09.03.23.193670,-115.8946,-10.0636,166.9162,0.1142251,89.99997,-0.004868637
09.03.23.194661,-115.8945,-10.06369,166.9162,0.1168753,89.99998,-0.005319775
09.03.23.210145,-115.8946,-10.06355,166.9162,0.1116714,89.99992,-0.003882303
09.03.23.211126,-115.8946,-10.0636,166.9162,0.1140674,89.99997,-0.004807715
09.03.23.228107,-115.8946,-10.06355,166.9162,0.1117441,89.99992,-0.003910377
09.03.23.246041,-115.8946,-10.06355,166.9162,0.1103222,89.99984,-0.002897609
09.03.23.247030,-115.8946,-10.06355,166.9162,0.1103222,89.99984,-0.002897609
09.03.23.262987,-115.8946,-10.06357,166.9163,0.1094705,89.99974,-0.001801682
09.03.23.262987,-115.8946,-10.06357,166.9163,0.1094705,89.99974,-0.001801682
09.03.23.279819,-115.8946,-10.06363,166.9163,0.1091523,89.99966,-0.0007925167
09.03.23.295790,-115.8946,-10.06379,166.9163,0.1097732,89.99958,0.0006124969
09.03.23.296773,-115.8946,-10.06371,166.9163,0.1093471,89.99961,4.878858E-05
09.03.23.312731,-115.8946,-10.06392,166.9163,0.1109752,89.99957,0.001237324
09.03.23.313728,-115.8946,-10.06381,166.9163,0.1099906,89.99957,0.0007254988
09.03.23.329685,-115.8945,-10.06407,166.9163,0.1126095,89.99958,0.001615873
09.03.23.330683,-115.8945,-10.06393,166.9163,0.111022,89.99957,0.001248169
09.03.23.346641,-115.8945,-10.06406,166.9163,0.1124087,89.99957,0.001569362
09.03.23.363596,-115.8945,-10.06419,166.9163,0.114025,89.99959,0.001714701
09.03.23.364592,-115.8945,-10.06419,166.9163,0.114025,89.99959,0.001714701
09.03.23.382550,-115.8944,-10.06431,166.9163,0.1157378,89.99961,0.001703002
09.03.23.383541,-115.8944,-10.06431,166.9163,0.1157378,89.99961,0.001703002
09.03.23.398502,-115.8944,-10.06444,166.9163,0.1175148,89.99963,0.001531253
09.03.23.413461,-115.8943,-10.06465,166.9163,0.1209221,89.99969,0.0008318574
09.03.23.414460,-115.8943,-10.06455,166.9163,0.1193002,89.99966,0.001213595
09.03.23.431413,-115.8943,-10.06476,166.9163,0.12286,89.9997,0.0003416903
09.03.23.433407,-115.8943,-10.06467,166.9163,0.1212571,89.99969,0.0007471203
09.03.23.449364,-115.8942,-10.06484,166.9163,0.1245818,89.99971,-4.585708E-05
09.03.23.449364,-115.8943,-10.06476,166.9163,0.1228873,89.99971,0.0003355404
09.03.23.465321,-115.8942,-10.06483,166.9162,0.1243413,89.9997,8.257611E-06
09.03.23.483274,-115.8942,-10.06489,166.9163,0.1256131,89.9997,-0.0003131155
09.03.23.484272,-115.8942,-10.06489,166.9163,0.1256131,89.9997,-0.0003131155
09.03.23.500229,-115.8942,-10.06493,166.9163,0.1266524,89.99969,-0.0006089421
09.03.23.501228,-115.8942,-10.06493,166.9163,0.1266524,89.99969,-0.0006089421
09.03.23.517184,-115.8942,-10.06495,166.9163,0.1274736,89.99969,-0.0008673893
09.03.23.533142,-115.8942,-10.06496,166.9163,0.1284625,89.99967,-0.001137363
09.03.23.534138,-115.8942,-10.06496,166.9163,0.1280781,89.99968,-0.001057441
09.03.23.550096,-115.8942,-10.06494,166.9163,0.1286575,89.99969,-0.001242991
09.03.23.551093,-115.8942,-10.06496,166.9163,0.1284721,89.99967,-0.001142579
09.03.23.567064,-115.8942,-10.06494,166.9163,0.1286379,89.99969,-0.001232365
09.03.23.584005,-115.8942,-10.06492,166.9163,0.1286004,89.99971,-0.001246106
09.03.23.584005,-115.8942,-10.06492,166.9163,0.1286004,89.99971,-0.001246106
09.03.23.600959,-115.8942,-10.06489,166.9163,0.1283991,89.99974,-0.001194492
09.03.23.600959,-115.8942,-10.06489,166.9163,0.1283991,89.99974,-0.001194492
09.03.23.617913,-115.8942,-10.06485,166.9163,0.1280602,89.99974,-0.001090458
09.03.23.634887,-115.8942,-10.06476,166.9162,0.1271162,89.99974,-0.0007955922
09.03.23.635865,-115.8942,-10.0648,166.9163,0.1275573,89.99974,-0.000932223
09.03.23.651825,-115.8942,-10.06471,166.9163,0.1263851,89.99975,-0.0006513041
09.03.23.652820,-115.8942,-10.06475,166.9162,0.1270038,89.99974,-0.0007734007
09.03.23.668779,-115.8942,-10.06471,166.9163,0.1263945,89.99975,-0.0006531784
09.03.23.685732,-115.8942,-10.06466,166.9163,0.1257611,89.99974,-0.0004604986
09.03.23.685732,-115.8942,-10.06466,166.9163,0.1257611,89.99974,-0.0004604986
09.03.23.702687,-115.8943,-10.06462,166.9163,0.1251324,89.99973,-0.0002894499
09.03.23.702687,-115.8943,-10.06462,166.9163,0.1251324,89.99973,-0.0002894499
09.03.23.718644,-115.8943,-10.06458,166.9162,0.1245248,89.99971,-0.0001541732
09.03.23.735600,-115.8943,-10.06453,166.9163,0.1235138,89.99968,-1.028533E-05
09.03.23.736597,-115.8943,-10.06455,166.9163,0.1239462,89.99969,-5.957753E-05
09.03.23.752596,-115.8943,-10.0645,166.9163,0.1229499,89.99967,9.024675E-06
09.03.23.752596,-115.8943,-10.06452,166.9162,0.1234119,89.99967,-6.796854E-06
09.03.23.768553,-115.8943,-10.06448,166.9163,0.1224784,89.99969,-1.572815E-05
09.03.23.769553,-115.8943,-10.0645,166.9163,0.1229397,89.99967,8.477725E-06
09.03.23.786508,-115.8943,-10.06448,166.9163,0.1225388,89.99969,-1.25465E-05
09.03.23.803464,-115.8943,-10.06448,166.9163,0.1222103,89.99969,-5.742974E-05
09.03.23.803464,-115.8943,-10.06448,166.9163,0.1222103,89.99969,-5.742974E-05
09.03.23.820416,-115.8943,-10.06447,166.9163,0.1219541,89.9997,-0.0001180945
09.03.23.820416,-115.8943,-10.06447,166.9163,0.1219541,89.9997,-0.0001180945
09.03.23.837375,-115.8943,-10.06447,166.9163,0.1217636,89.9997,-0.0001929733
09.03.23.854323,-115.8943,-10.06448,166.9163,0.1216139,89.99969,-0.0003368878
09.03.23.855322,-115.8943,-10.06447,166.9163,0.1216553,89.9997,-0.000269693
09.03.23.871285,-115.8943,-10.06449,166.9163,0.1216616,89.9997,-0.0004159754
09.03.23.872276,-115.8943,-10.06448,166.9163,0.1216192,89.99969,-0.0003456657
09.03.23.887249,-115.8943,-10.06449,166.9163,0.1216589,89.9997,-0.0004115398
09.03.23.905199,-115.8943,-10.0645,166.9163,0.1217705,89.99969,-0.0004674955
09.03.23.906186,-115.8943,-10.0645,166.9163,0.1217705,89.99969,-0.0004674955
09.03.23.922143,-115.8943,-10.06451,166.9163,0.1219297,89.99968,-0.0005075028
09.03.23.922143,-115.8943,-10.06451,166.9163,0.1219297,89.99968,-0.0005075028
09.03.23.942093,-115.8943,-10.06453,166.9163,0.122128,89.99967,-0.0005358309
09.03.23.943090,-115.8943,-10.06453,166.9163,0.122128,89.99967,-0.0005358309
09.03.23.974009,-115.8943,-10.06456,166.9163,0.1225219,89.99967,-0.0005564349
09.03.23.975007,-115.8943,-10.06456,166.9163,0.1225219,89.99967,-0.0005564349
09.03.24.005919,-115.8943,-10.06459,166.9163,0.1230972,89.99965,-0.0005246851
09.03.24.006916,-115.8943,-10.06459,166.9163,0.1230331,89.99965,-0.0005296344
09.03.24.007913,-115.8943,-10.06459,166.9163,0.1230331,89.99965,-0.0005296344
09.03.24.007913,-115.8943,-10.06459,166.9163,0.1230331,89.99965,-0.0005296344
09.03.24.021877,-115.8943,-10.0646,166.9163,0.1232482,89.99964,-0.0005038409
09.03.24.021877,-115.8943,-10.0646,166.9163,0.1232482,89.99964,-0.0005038409
09.03.24.039827,-115.8943,-10.06461,166.9163,0.1234561,89.99963,-0.0004728916
09.03.24.039827,-115.8943,-10.06461,166.9163,0.1234561,89.99963,-0.0004728916
09.03.24.055826,-115.8943,-10.06462,166.9163,0.1236249,89.99963,-0.0004433963
09.03.24.071784,-115.8943,-10.06463,166.9163,0.1238863,89.99963,-0.0003864602
09.03.24.072781,-115.8943,-10.06462,166.9163,0.1237693,89.99963,-0.0004134275
09.03.24.088738,-115.8943,-10.06463,166.9163,0.1239805,89.99962,-0.0003599065
09.03.24.089737,-115.8943,-10.06463,166.9162,0.1238868,89.99963,-0.0003863201
09.03.24.106695,-115.8943,-10.06463,166.9163,0.1239693,89.99962,-0.0003630481
09.03.24.123665,-115.8943,-10.06463,166.9163,0.1240206,89.99961,-0.0003462527
09.03.24.124643,-115.8943,-10.06463,166.9163,0.1240206,89.99961,-0.0003462527
09.03.24.140600,-115.8943,-10.06463,166.9163,0.1240483,89.99961,-0.0003371279
09.03.24.140600,-115.8943,-10.06463,166.9163,0.1240483,89.99961,-0.0003371279
09.03.24.158551,-115.8943,-10.06463,166.9163,0.1240555,89.99961,-0.0003326657
