Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
11.59.47.957368,-115.8946,-10.06568,166.916,0.1013239,90.00068,359.9854
11.59.47.973326,-115.8941,-10.06676,166.9162,0.1229077,89.99995,-0.002764059
11.59.47.977318,-115.8944,-10.06632,166.9161,0.1135455,90.00026,359.9921
11.59.47.991278,-115.8939,-10.06721,166.9164,0.1345781,89.99956,0.003413256
11.59.47.992276,-115.8941,-10.06682,166.9162,0.1246817,89.99989,-0.001825072
11.59.48.008233,-115.8939,-10.06721,166.9164,0.1345732,89.99956,0.003410688
11.59.48.026184,-115.8937,-10.06745,166.9165,0.1428901,89.99932,0.007401899
11.59.48.026184,-115.8937,-10.06745,166.9165,0.1428901,89.99932,0.007401899
11.59.48.043159,-115.8936,-10.06758,166.9165,0.1497227,89.99912,0.01037665
11.59.48.043159,-115.8936,-10.06758,166.9165,0.1497227,89.99912,0.01037665
11.59.48.060094,-115.8935,-10.0676,166.9166,0.1550068,89.99897,0.01223816
11.59.48.060094,-115.8935,-10.0676,166.9166,0.1550068,89.99897,0.01223816
11.59.48.077048,-115.8934,-10.06753,166.9166,0.1587263,89.99889,0.013043
11.59.48.092016,-115.8934,-10.06718,166.9166,0.1616843,89.99889,0.01206776
11.59.48.093009,-115.8934,-10.06738,166.9166,0.1608904,89.99887,0.01291049
11.59.48.113950,-115.8935,-10.06683,166.9166,0.1607618,89.99895,0.0101167
11.59.48.114947,-115.8934,-10.06708,166.9166,0.1614138,89.9989,0.01149549
11.59.48.130416,-115.8936,-10.06649,166.9165,0.1604346,89.99915,0.007463091
11.59.48.131413,-115.8935,-10.06679,166.9166,0.1607204,89.99899,0.009780435
11.59.48.148367,-115.8937,-10.066,166.9164,0.153597,89.99946,0.004490878
11.59.48.149364,-115.8936,-10.06648,166.9165,0.1602547,89.99916,0.007384918
11.59.48.165323,-115.8937,-10.06607,166.9164,0.1545542,89.99941,0.004906988
11.59.48.183273,-115.8938,-10.06569,166.9164,0.1497652,89.99973,0.002433577
11.59.48.183273,-115.8938,-10.06569,166.9164,0.1497652,89.99973,0.002433577
11.59.48.199231,-115.8938,-10.06529,166.9163,0.1433167,90.00125,0.0001866768
11.59.48.200229,-115.8938,-10.06529,166.9163,0.1433167,90.00125,0.0001866768
11.59.48.217183,-115.8938,-10.06489,166.9163,0.1363189,90.00115,-0.00187678
11.59.48.232143,-115.8935,-10.06419,166.9164,0.1218211,89.99219,-0.004907835
11.59.48.233140,-115.8936,-10.06453,166.9163,0.1294579,89.99759,-0.003663065
11.59.48.249101,-115.8932,-10.06386,166.9165,0.1155815,89.98709,-0.005561555
11.59.48.250096,-115.8934,-10.06417,166.9164,0.121439,89.99189,-0.004947863
11.59.48.266052,-115.8932,-10.0639,166.9165,0.1162394,89.98763,-0.005492651
11.59.48.284004,-115.8929,-10.06364,166.9165,0.110006,89.98526,-0.005549585
11.59.48.284004,-115.8929,-10.06364,166.9165,0.110006,89.98526,-0.005549585
11.59.48.303953,-115.8925,-10.06334,166.9166,0.1005392,89.98338,-0.005299021
11.59.48.303953,-115.8925,-10.06334,166.9166,0.1005392,89.98338,-0.005299021
11.59.48.320913,-115.8916,-10.06296,166.9166,0.08658607,89.98201,-0.004717782
11.59.48.321906,-115.8916,-10.06296,166.9166,0.08658607,89.98201,-0.004717782
11.59.48.337861,-115.8905,-10.0626,166.9166,0.07208538,89.98148,-0.004001676
11.59.48.353817,-115.8872,-10.06192,166.9167,0.04157038,89.97779,-0.002340168
11.59.48.354815,-115.8887,-10.0622,166.9167,0.05434772,89.98021,-0.003053552
11.59.48.370778,-115.8845,-10.06153,166.9168,0.02347523,89.97652,-0.001184811
11.59.48.372767,-115.8868,-10.06185,166.9167,0.03836584,89.97757,-0.002135595
11.59.48.387727,-115.8811,-10.06121,166.9169,0.007396188,89.97301,-0.0004452005
11.59.48.389721,-115.8844,-10.06153,166.9168,0.02312738,89.97645,-0.001168828
11.59.48.405693,-115.8816,-10.06126,166.9169,0.009728564,89.97353,-0.0005525408
11.59.48.422634,-115.8782,-10.06093,166.9169,359.9933,89.97366,0.000154225
11.59.48.422634,-115.8782,-10.06093,166.9169,359.9933,89.97366,0.000154225
11.59.48.438592,-115.8742,-10.06052,166.9169,359.9731,89.97517,0.0007040073
11.59.48.439595,-115.8742,-10.06052,166.9169,359.9731,89.97517,0.0007040073
11.59.48.456543,-115.8694,-10.06008,166.9168,359.9514,89.97764,0.001116204
11.59.48.471503,-115.8581,-10.05924,166.9169,359.9108,89.97649,0.001343434
11.59.48.472500,-115.864,-10.05966,166.9168,359.931,89.97929,0.001379236
11.59.48.488464,-115.8493,-10.05865,166.917,359.8832,89.97297,0.00120285
11.59.48.489455,-115.8576,-10.0592,166.9169,359.9091,89.97629,0.001334923
11.59.48.505413,-115.8503,-10.05871,166.9169,359.8861,89.97334,0.00121777
11.59.48.523364,-115.8421,-10.05827,166.9171,359.8661,89.96851,0.001030681
11.59.48.523364,-115.8421,-10.05827,166.9171,359.8661,89.96851,0.001030681
11.59.48.540319,-115.8332,-10.05785,166.917,359.8476,89.96895,0.001020096
11.59.48.540319,-115.8332,-10.05785,166.917,359.8476,89.96895,0.001020096
11.59.48.557273,-115.8231,-10.05746,166.917,359.8306,89.96962,0.0008032644
