Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
09.31.13.304042,-115.8946,-10.06581,166.916,0.1037412,90.0006,359.9867
09.31.13.309028,-115.8946,-10.06581,166.916,0.1037412,90.0006,359.9867
09.31.13.321994,-115.8943,-10.0664,166.9161,0.115382,90.0002,359.9931
09.31.13.336954,-115.8939,-10.06721,166.9164,0.1345781,89.99956,0.003413256
09.31.13.337954,-115.8941,-10.06688,166.9162,0.1260721,89.99983,-0.001089078
09.31.13.352912,-115.8937,-10.06749,166.9165,0.1443842,89.99928,0.0081188
09.31.13.353909,-115.8939,-10.06724,166.9164,0.1357485,89.99953,0.003974901
09.31.13.370413,-115.8937,-10.06748,166.9165,0.1439186,89.99928,0.007895409
09.31.13.388370,-115.8936,-10.06759,166.9165,0.1504672,89.9991,0.01069153
09.31.13.388370,-115.8936,-10.06759,166.9165,0.1504672,89.9991,0.01069153
09.31.13.404321,-115.8935,-10.0676,166.9166,0.1554594,89.99895,0.01237215
09.31.13.405318,-115.8935,-10.0676,166.9166,0.1554594,89.99895,0.01237215
09.31.13.421335,-115.8934,-10.06752,166.9166,0.1589476,89.99889,0.01305533
09.31.13.436234,-115.8934,-10.06718,166.9166,0.1616843,89.99889,0.01206776
09.31.13.438239,-115.8934,-10.06736,166.9166,0.1609623,89.99887,0.0128341
09.31.13.453191,-115.8935,-10.06683,166.9166,0.1607618,89.99895,0.0101167
09.31.13.460170,-115.8934,-10.06713,166.9166,0.1615681,89.99889,0.01182192
09.31.13.471739,-115.8935,-10.06685,166.9166,0.1607979,89.99895,0.01019298
09.31.13.488692,-115.8935,-10.06651,166.9165,0.158608,89.99908,0.007920848
09.31.13.488692,-115.8935,-10.06651,166.9165,0.158608,89.99908,0.007920848
09.31.13.505647,-115.8936,-10.06616,166.9165,0.1555737,89.99921,0.005522601
09.31.13.505647,-115.8936,-10.06616,166.9165,0.1555737,89.99921,0.005522601
09.31.13.522602,-115.8937,-10.0658,166.9164,0.1518144,89.99937,0.00308789
09.31.13.522602,-115.8937,-10.0658,166.9164,0.1518144,89.99937,0.00308789
09.31.13.538558,-115.8938,-10.06544,166.9164,0.1474438,89.99953,0.0007391503
09.31.13.554516,-115.8941,-10.06477,166.9163,0.1380833,89.99981,-0.002959061
09.31.13.555514,-115.894,-10.06509,166.9163,0.1427995,89.99968,-0.001310253
09.31.13.571037,-115.8942,-10.06443,166.9162,0.1323058,89.99992,-0.004430811
09.31.13.573032,-115.8941,-10.06477,166.9163,0.1379339,89.99981,-0.002997141
09.31.13.587995,-115.8942,-10.06448,166.9162,0.1331191,89.9999,-0.004223636
09.31.13.605944,-115.8943,-10.06422,166.9162,0.1285194,89.99997,-0.005004426
09.31.13.605944,-115.8943,-10.06422,166.9162,0.1285194,89.99997,-0.005004426
09.31.13.622899,-115.8944,-10.06401,166.9162,0.1242419,90,-0.005471188
09.31.13.622899,-115.8944,-10.06401,166.9162,0.1242419,90,-0.005471188
09.31.13.638855,-115.8944,-10.06383,166.9162,0.1203368,90,-0.005585166
09.31.13.654814,-115.8946,-10.0636,166.9162,0.1142251,89.99997,-0.004868637
09.31.13.655810,-115.8945,-10.06369,166.9162,0.1169222,89.99998,-0.005327749
09.31.13.672889,-115.8946,-10.06355,166.9162,0.1116714,89.99992,-0.003882303
09.31.13.672889,-115.8946,-10.0636,166.9162,0.1140514,89.99997,-0.004801542
09.31.13.688873,-115.8946,-10.06355,166.9162,0.1118836,89.99991,-0.003964279
09.31.13.706797,-115.8946,-10.06355,166.9163,0.1103897,89.99984,-0.002946938
09.31.13.706797,-115.8946,-10.06355,166.9163,0.1103897,89.99984,-0.002946938
09.31.13.723751,-115.8946,-10.06357,166.9163,0.1094916,89.99976,-0.001836173
09.31.13.723751,-115.8946,-10.06357,166.9163,0.1094916,89.99976,-0.001836173
09.31.13.740706,-115.8946,-10.06363,166.9163,0.109154,89.99966,-0.0008353022
09.31.13.756698,-115.8946,-10.06379,166.9163,0.1097732,89.99958,0.0006124969
09.31.13.757660,-115.8946,-10.06371,166.9163,0.1093284,89.99961,2.405245E-05
09.31.13.773651,-115.8946,-10.06392,166.9163,0.1109752,89.99957,0.001237324
09.31.13.774646,-115.8946,-10.06381,166.9163,0.1099608,89.99957,0.0007100274
09.31.13.790605,-115.8946,-10.06392,166.9163,0.1109625,89.99957,0.00123071
09.31.13.807560,-115.8945,-10.06405,166.9163,0.1123197,89.99957,0.001548752
09.31.13.808555,-115.8945,-10.06405,166.9163,0.1123197,89.99957,0.001548752
09.31.13.824513,-115.8945,-10.06418,166.9163,0.113886,89.99959,0.001704996
09.31.13.824513,-115.8945,-10.06418,166.9163,0.113886,89.99959,0.001704996
09.31.13.841977,-115.8944,-10.06431,166.9163,0.1156563,89.99961,0.00170635
09.31.13.842974,-115.8944,-10.06431,166.9163,0.1156563,89.99961,0.00170635
09.31.13.858965,-115.8944,-10.06443,166.9163,0.1174309,89.99963,0.001544427
09.31.13.874887,-115.8943,-10.06465,166.9163,0.1209221,89.99969,0.0008318574
09.31.13.874887,-115.8944,-10.06455,166.9163,0.1192186,89.99966,0.001232805
09.31.13.890847,-115.8943,-10.06476,166.9163,0.12286,89.9997,0.0003416903
09.31.13.891843,-115.8943,-10.06465,166.9163,0.1209652,89.99968,0.0008209252
09.31.13.907820,-115.8943,-10.06474,166.9163,0.122582,89.99971,0.00041202
09.31.13.925752,-115.8942,-10.06482,166.9163,0.1240479,89.9997,7.428515E-05
09.31.13.926749,-115.8942,-10.06482,166.9163,0.1240479,89.9997,7.428515E-05
09.31.13.942707,-115.8942,-10.06488,166.9163,0.1253425,89.9997,-0.0002429725
09.31.13.942707,-115.8942,-10.06488,166.9163,0.1253425,89.9997,-0.0002429725
09.31.13.958664,-115.8942,-10.06492,166.9163,0.1264425,89.9997,-0.0005455293
09.31.13.975151,-115.8942,-10.06496,166.9163,0.1279747,89.99968,-0.001035937
09.31.13.976148,-115.8942,-10.06495,166.9163,0.1273565,89.99969,-0.0008280089
09.31.13.992106,-115.8942,-10.06496,166.9163,0.1284625,89.99967,-0.001137363
09.31.13.993103,-115.8942,-10.06496,166.9163,0.1280131,89.99968,-0.001043921
09.31.14.010058,-115.8942,-10.06496,166.9163,0.1284274,89.99967,-0.001130079
09.31.14.027013,-115.8942,-10.06495,166.9163,0.1286134,89.99969,-0.001219145
09.31.14.027013,-115.8942,-10.06495,166.9163,0.1286134,89.99969,-0.001219145
09.31.14.043967,-115.8942,-10.06492,166.9163,0.1286098,89.99971,-0.001245586
09.31.14.043967,-115.8942,-10.06492,166.9163,0.1286098,89.99971,-0.001245586
09.31.14.060922,-115.8942,-10.06489,166.9162,0.1284331,89.99974,-0.001204351
09.31.14.076878,-115.8942,-10.06482,166.9163,0.1277652,89.99974,-0.0009966231
09.31.14.077877,-115.8942,-10.06485,166.9163,0.1281074,89.99974,-0.001105453
09.31.14.093833,-115.8942,-10.06476,166.9162,0.1271162,89.99974,-0.0007955922
09.31.14.094832,-115.8942,-10.06481,166.9163,0.1276583,89.99974,-0.0009634993
09.31.14.110788,-115.8942,-10.06476,166.9162,0.1271175,89.99974,-0.0007959924
09.31.14.130735,-115.8942,-10.06472,166.9163,0.1264747,89.99975,-0.0006689866
09.31.14.131732,-115.8942,-10.06472,166.9163,0.1264747,89.99975,-0.0006689866
09.31.14.145699,-115.8942,-10.06467,166.9163,0.1258449,89.99974,-0.0004861318
09.31.14.145699,-115.8942,-10.06467,166.9163,0.1258449,89.99974,-0.0004861318
09.31.14.162650,-115.8943,-10.06463,166.9163,0.1252151,89.99973,-0.0003111812
09.31.14.162650,-115.8943,-10.06463,166.9163,0.1252151,89.99973,-0.0003111812
09.31.14.179604,-115.8943,-10.06459,166.9163,0.124584,89.99971,-0.0001655724
09.31.14.195561,-115.8943,-10.06453,166.9163,0.1235138,89.99968,-1.028533E-05
09.31.14.196559,-115.8943,-10.06455,166.9163,0.1239974,89.99969,-6.540055E-05
09.31.14.212532,-115.8943,-10.0645,166.9163,0.1229499,89.99967,9.024675E-06
09.31.14.213514,-115.8943,-10.06453,166.9163,0.1234661,89.99967,-8.664488E-06
09.31.14.234458,-115.8943,-10.06448,166.9163,0.1224784,89.99969,-1.572815E-05
09.31.14.235483,-115.8943,-10.0645,166.9163,0.122871,89.99967,4.882529E-06
09.31.14.251411,-115.8943,-10.06447,166.9163,0.1220981,89.99969,-7.489212E-05
09.31.14.252410,-115.8943,-10.06448,166.9163,0.1224782,89.99969,-1.575483E-05
09.31.14.267368,-115.8943,-10.06447,166.9163,0.1221581,89.99969,-6.555396E-05
09.31.14.285321,-115.8943,-10.06447,166.9163,0.1219131,89.9997,-0.0001303942
09.31.14.285321,-115.8943,-10.06447,166.9163,0.1219131,89.9997,-0.0001303942
09.31.14.302286,-115.8943,-10.06447,166.9163,0.1217443,89.9997,-0.0002038589
09.31.14.302286,-115.8943,-10.06447,166.9163,0.1217443,89.9997,-0.0002038589
09.31.14.321259,-115.8943,-10.06447,166.9163,0.1216437,89.9997,-0.0002884827
09.31.14.337209,-115.8943,-10.06449,166.9163,0.1216616,89.9997,-0.0004159754
09.31.14.339202,-115.8943,-10.06448,166.9163,0.1216298,89.99969,-0.0003632682
09.31.14.354163,-115.8943,-10.0645,166.9163,0.1217968,89.99969,-0.0004799753
09.31.14.355159,-115.8943,-10.06449,166.9163,0.1216862,89.99969,-0.0004276015
09.31.14.371116,-115.8943,-10.06452,166.9163,0.1220009,89.99968,-0.0005222372
09.31.14.373146,-115.8943,-10.0645,166.9163,0.1217999,89.99969,-0.0004806089
09.31.14.389068,-115.8943,-10.06452,166.9163,0.1219761,89.99968,-0.0005171078
09.31.14.406054,-115.8943,-10.06453,166.9163,0.122182,89.99967,-0.0005415939
09.31.14.406054,-115.8943,-10.06453,166.9163,0.122182,89.99967,-0.0005415939
09.31.14.423008,-115.8943,-10.06455,166.9163,0.1224053,89.99967,-0.0005533733
09.31.14.423008,-115.8943,-10.06455,166.9163,0.1224053,89.99967,-0.0005533733
09.31.14.439962,-115.8943,-10.06456,166.9163,0.1226385,89.99967,-0.0005527796
09.31.14.454892,-115.8943,-10.06459,166.9163,0.1230972,89.99965,-0.0005246851
09.31.14.455890,-115.8943,-10.06458,166.9163,0.1228771,89.99967,-0.0005416673
09.31.14.471846,-115.8943,-10.0646,166.9163,0.1233466,89.99964,-0.0004902806
09.31.14.472843,-115.8943,-10.06459,166.9163,0.1231099,89.99965,-0.0005229309
09.31.14.488801,-115.8943,-10.0646,166.9163,0.1233177,89.99964,-0.000494256
09.31.14.505755,-115.8943,-10.06461,166.9163,0.1235021,89.99963,-0.0004655945
09.31.14.506754,-115.8943,-10.06461,166.9163,0.1235021,89.99963,-0.0004655945
09.31.14.524204,-115.8943,-10.06462,166.9163,0.1236776,89.99963,-0.0004326975
09.31.14.524204,-115.8943,-10.06462,166.9163,0.1236776,89.99963,-0.0004326975
09.31.14.541153,-115.8943,-10.06462,166.9163,0.1238131,89.99963,-0.0004033356
09.31.14.557118,-115.8943,-10.06463,166.9163,0.1239805,89.99962,-0.0003599065
09.31.14.558106,-115.8943,-10.06463,166.9163,0.1239173,89.99963,-0.0003777223
09.31.14.574064,-115.8943,-10.06463,166.9163,0.1240354,89.99961,-0.0003411967
09.31.14.575061,-115.8943,-10.06463,166.9163,0.1239902,89.99962,-0.0003566048
09.31.14.591050,-115.8943,-10.06463,166.9163,0.1240584,89.99961,-0.000333953
09.31.14.592017,-115.8943,-10.06463,166.9163,0.124036,89.99961,-0.0003410033
09.31.14.607973,-115.8943,-10.06463,166.9163,0.1240551,89.99961,-0.0003349735
09.31.14.625925,-115.8943,-10.06463,166.9163,0.1240538,89.99961,-0.0003318786
09.31.14.625925,-115.8943,-10.06463,166.9163,0.1240538,89.99961,-0.0003318786
09.31.14.641882,-115.8943,-10.06463,166.9163,0.1240364,89.9996,-0.0003334995
09.31.14.642879,-115.8943,-10.06463,166.9163,0.1240364,89.9996,-0.0003334995
09.31.14.658837,-115.8943,-10.06462,166.9163,0.1240054,89.99958,-0.0003393358
09.31.14.674794,-115.8943,-10.06462,166.9163,0.1239141,89.99958,-0.0003587392
09.31.14.675792,-115.8943,-10.06462,166.9162,0.1239625,89.99959,-0.0003482937
09.31.14.691780,-115.8943,-10.06461,166.9163,0.1238422,89.99957,-0.000371439
09.31.14.692746,-115.8943,-10.06462,166.9163,0.1239095,89.99958,-0.0003595463
09.31.14.708704,-115.8943,-10.06461,166.9163,0.1238488,89.99957,-0.0003702718
09.31.14.726655,-115.8943,-10.06461,166.9163,0.1237849,89.99956,-0.0003830851
09.31.14.726655,-115.8943,-10.06461,166.9163,0.1237849,89.99956,-0.0003830851
09.31.14.743611,-115.8943,-10.0646,166.9163,0.1237233,89.99954,-0.0003933904
09.31.14.743611,-115.8943,-10.0646,166.9163,0.1237233,89.99954,-0.0003933904
09.31.14.760565,-115.8943,-10.0646,166.9163,0.1236603,89.99954,-0.0004029287
09.31.14.776522,-115.8943,-10.06459,166.9163,0.1235434,89.99954,-0.0004155419
09.31.14.777522,-115.8943,-10.06459,166.9163,0.1235991,89.99954,-0.0004107994
09.31.14.793476,-115.8943,-10.06458,166.9163,0.1234679,89.99953,-0.0004149483
09.31.14.794475,-115.8943,-10.06459,166.9163,0.1235323,89.99953,-0.0004154619
09.31.14.810431,-115.8943,-10.06458,166.9163,0.1234694,89.99953,-0.0004149416
09.31.14.827386,-115.8943,-10.06458,166.9163,0.1234134,89.99953,-0.0004134741
09.31.14.828382,-115.8943,-10.06458,166.9163,0.1234134,89.99953,-0.0004134741
09.31.14.844340,-115.8943,-10.06458,166.9163,0.1233657,89.99954,-0.0004107861
09.31.14.844340,-115.8943,-10.06458,166.9163,0.1233657,89.99954,-0.0004107861
09.31.14.861295,-115.8943,-10.06458,166.9163,0.1233265,89.99954,-0.0004089118
09.31.14.877255,-115.8943,-10.06458,166.9163,0.1232801,89.99955,-0.0004034557
09.31.14.878282,-115.8943,-10.06458,166.9163,0.1232973,89.99954,-0.0004067507
09.31.14.894207,-115.8943,-10.06458,166.9163,0.1232681,89.99955,-0.0003949979
09.31.14.895211,-115.8943,-10.06458,166.9163,0.1232783,89.99955,-0.0004021483
09.31.14.911161,-115.8943,-10.06458,166.9163,0.1232681,89.99955,-0.0003913761
09.31.14.911161,-115.8943,-10.06458,166.9163,0.1232681,89.99955,-0.0003950046
