Timestamp,x_POS,y_POS,z_POS,x_ANGLE,y_ANGLE,z_ANGLE
11.57.40.746659,-115.8945,-10.06603,166.916,0.1076933,90.00046,359.9889
11.57.40.751646,-115.8945,-10.06603,166.916,0.1076933,90.00046,359.9889
11.57.40.765610,-115.8942,-10.06658,166.9162,0.1190912,90.00008,-0.004867061
11.57.40.765610,-115.8942,-10.06658,166.9162,0.1190912,90.00008,-0.004867061
11.57.40.780570,-115.894,-10.06701,166.9163,0.1293644,89.99973,0.0006535519
11.57.40.781579,-115.894,-10.06701,166.9163,0.1293644,89.99973,0.0006535519
11.57.40.797524,-115.8938,-10.06732,166.9164,0.1383672,89.99946,0.005231499
11.57.40.812493,-115.8935,-10.06761,166.9165,0.1520659,89.99905,0.01136767
11.57.40.814479,-115.8936,-10.06752,166.9165,0.1462846,89.99922,0.008922549
11.57.40.829439,-115.8934,-10.06759,166.9166,0.1574945,89.99892,0.01297453
11.57.40.830436,-115.8935,-10.06761,166.9165,0.1525028,89.99904,0.01149701
11.57.40.846393,-115.8935,-10.06759,166.9166,0.1570266,89.99892,0.01283604
11.57.40.864344,-115.8934,-10.06747,166.9166,0.1598627,89.99888,0.0131062
11.57.40.864344,-115.8934,-10.06747,166.9166,0.1598627,89.99888,0.0131062
11.57.40.880303,-115.8934,-10.06728,166.9166,0.1612563,89.99888,0.01252203
11.57.40.881314,-115.8934,-10.06728,166.9166,0.1612563,89.99888,0.01252203
11.57.40.902244,-115.8935,-10.06696,166.9166,0.1611024,89.99893,0.01083709
11.57.40.902244,-115.8935,-10.06696,166.9166,0.1611024,89.99893,0.01083709
11.57.40.919198,-115.8936,-10.06667,166.9165,0.1606122,89.99905,0.008840194
11.57.40.935156,-115.8937,-10.066,166.9164,0.1536845,89.99944,0.004497502
11.57.40.936153,-115.8936,-10.06633,166.9165,0.1582072,89.99924,0.006480906
11.57.40.951112,-115.8938,-10.06556,166.9164,0.1483139,89.99984,0.001576098
11.57.40.952111,-115.8937,-10.06592,166.9164,0.1527369,89.99951,0.003982054
11.57.40.968067,-115.8937,-10.06504,166.9163,0.1384735,90.00098,-0.001000332
11.57.40.969065,-115.8938,-10.06556,166.9164,0.1482177,89.99986,0.001550918
11.57.40.986019,-115.8938,-10.06513,166.9163,0.1400172,90.00079,-0.0005961492
11.57.41.002974,-115.8938,-10.06478,166.9162,0.1344966,90.00264,-0.002331295
11.57.41.002974,-115.8938,-10.06478,166.9162,0.1344966,90.00264,-0.002331295
11.57.41.018932,-115.8937,-10.06443,166.9161,0.128227,90.00641,-0.003655627
11.57.41.019928,-115.8937,-10.06443,166.9161,0.128227,90.00641,-0.003655627
11.57.41.039876,-115.8937,-10.06413,166.916,0.1222758,90.01139,-0.004587483
11.57.41.054836,-115.8933,-10.06358,166.9158,0.1086826,90.01675,-0.005599007
11.57.41.056840,-115.8935,-10.06381,166.9158,0.1154414,90.01576,-0.005268837
11.57.41.071794,-115.8926,-10.06321,166.9159,0.09613509,90.00997,359.9942
11.57.41.072787,-115.8932,-10.06351,166.9158,0.1064532,90.01555,-0.005626772
11.57.41.088761,-115.8917,-10.0629,166.916,0.08471622,90.00928,-0.004891918
11.57.41.089743,-115.8926,-10.06321,166.916,0.09601001,90.00996,359.9943
11.57.41.105702,-115.8919,-10.06295,166.916,0.0863497,90.00939,-0.005015348
11.57.41.123663,-115.8909,-10.0627,166.9159,0.0761261,90.01299,-0.003998569
11.57.41.123663,-115.8909,-10.0627,166.9159,0.0761261,90.01299,-0.003998569
11.57.41.140606,-115.8897,-10.06245,166.9158,0.06521208,90.01772,-0.002959191
11.57.41.140606,-115.8897,-10.06245,166.9158,0.06521208,90.01772,-0.002959191
11.57.41.157561,-115.8881,-10.06217,166.9158,0.05193357,90.01995,-0.002058981
11.57.41.172520,-115.8835,-10.06148,166.9159,0.01766304,90.01694,-0.0006038856
11.57.41.174515,-115.886,-10.06184,166.9158,0.03535631,90.01883,-0.001299792
11.57.41.189480,-115.8797,-10.06111,166.9159,-0.001350271,90.01362,9.364887E-05
11.57.41.191470,-115.8833,-10.06146,166.9159,0.01677458,90.01678,-0.0005713146
11.57.41.206441,-115.8801,-10.06115,166.9159,0.0006950203,90.01396,1.856139E-05
11.57.41.223396,-115.8763,-10.06074,166.916,359.9804,90.01147,0.0004178197
11.57.41.223396,-115.8763,-10.06074,166.916,359.9804,90.01147,0.0004178197
11.57.41.241351,-115.8715,-10.06028,166.9162,359.9576,90.00449,0.0005478726
11.57.41.241351,-115.8715,-10.06028,166.9162,359.9576,90.00449,0.0005478726
11.57.41.258292,-115.866,-10.05979,166.9163,359.9345,89.99947,0.0008123294
11.57.41.273251,-115.854,-10.05891,166.9163,359.8935,90.00254,0.001509461
11.57.41.275258,-115.8598,-10.05931,166.9163,359.9119,89.99974,0.001248028
11.57.41.290206,-115.8445,-10.05834,166.9163,359.8677,90.00117,0.001304736
11.57.41.291204,-115.8527,-10.05884,166.9163,359.8901,90.00236,0.001482601
11.57.41.308158,-115.8447,-10.05835,166.9163,359.8682,90.00119,0.001309072
11.57.41.325113,-115.8358,-10.05787,166.9163,359.847,89.99811,0.0009486727
11.57.41.326117,-115.8358,-10.05787,166.9163,359.847,89.99811,0.0009486727
11.57.41.342067,-115.8257,-10.05739,166.9164,359.8266,89.99381,0.0005391872
11.57.41.342067,-115.8257,-10.05739,166.9164,359.8266,89.99381,0.0005391872
11.57.41.359568,-115.8148,-10.05701,166.9165,359.8108,89.99022,0.0002341754
11.57.41.360574,-115.8148,-10.05701,166.9165,359.8108,89.99022,0.0002341754
11.57.41.376495,-115.803,-10.05669,166.9165,359.798,89.98801,-1.665536E-05
11.57.41.391461,-115.7773,-10.05608,166.9166,359.7746,89.98672,-0.0005365875
11.57.41.393450,-115.7902,-10.05636,166.9166,359.7855,89.98698,-0.0002969019
11.57.41.408416,-115.7599,-10.05587,166.9166,359.7678,89.98421,-0.0008552213
11.57.41.410404,-115.7765,-10.05607,166.9166,359.7743,89.9866,-0.0005508483
11.57.41.426362,-115.7619,-10.05589,166.9166,359.7686,89.98448,-0.0008198028
11.57.41.444313,-115.7463,-10.0558,166.9166,359.7666,89.98475,-0.0008454697
11.57.41.444313,-115.7463,-10.0558,166.9166,359.7666,89.98475,-0.0008454697
11.57.41.460271,-115.7299,-10.05577,166.9166,359.7673,89.98466,-0.0009357703
11.57.41.460271,-115.7299,-10.05577,166.9166,359.7673,89.98466,-0.0009357703
11.57.41.477155,-115.713,-10.05579,166.9166,359.77,89.98456,-0.0009980827
11.57.41.493114,-115.6788,-10.05591,166.9166,359.7779,89.9849,-0.0009513243
11.57.41.495107,-115.6953,-10.05585,166.9166,359.7738,89.98476,-0.0009817672
11.57.41.510068,-115.6556,-10.05601,166.9166,359.7834,89.98511,-0.0008847359
11.57.41.511064,-115.6769,-10.05592,166.9166,359.7783,89.98492,-0.0009456948
11.57.41.527022,-115.6575,-10.05601,166.9166,359.7829,89.98508,-0.0008901988
11.57.41.544974,-115.6367,-10.05609,166.9166,359.7873,89.9852,-0.000810817
11.57.41.544974,-115.6367,-10.05609,166.9166,359.7873,89.9852,-0.000810817
11.57.41.561928,-115.6152,-10.05617,166.9166,359.7909,89.98527,-0.0007156137
11.57.41.561928,-115.6152,-10.05617,166.9166,359.7909,89.98527,-0.0007156137
11.57.41.578403,-115.5933,-10.05622,166.9166,359.7933,89.98532,-0.0006130802
11.57.41.593367,-115.5504,-10.05631,166.9166,359.7969,89.98534,-0.0004248818
